"","internal.gene_id","gr.row","X","Chr","Start","End","Strand","Length","vectorbase.RU","orthoDB.collapsed","flybase.fbpp.collapsed","flybase.fbgn.collapsed","flybase.annot.collapsed","flybase.gene.collapsed","display.name","gene.family","gene.family.specific","dmel.blastx.fbpp","dmel.blastx.fbgn","dmel.blastx.annot","dmel.blastx.gene","dmel.blastx.evalues","reason"
"48","gene10429",7,"gene10429","supercont1.31;supercont1.31;supercont1.31;supercont1.31;supercont1.31;supercont1.31","1468669;1469687;1470193;1482867;1484034;1491180","1469625;1470123;1470315;1482975;1484145;1491670","-;-;-;-;-;-",2229,"AAEL001378","EOG8HX7S2","FBpp0312082","FBgn0036272","CG4300","CG4300","","","","FBpp0075741-FBpp0081556","FBgn0036272-FBgn0037723","CG4300-CG8327","CG4300-SpdS","3e-175-1e-10",""
"49","gene10449",6,"gene10449","supercont1.364;supercont1.364;supercont1.364;supercont1.364","945358;947282;947675;1065706","947220;947595;948437;1069684","-;-;-;-",6919,"AAEL009043","EOG8TQQ1R","FBpp0075500","FBgn0052137","CG32137","CG32137","","","","FBpp0075500","FBgn0052137","CG32137","CG32137","5.00E-117",""
"50","gene10485",2,"gene10485","supercont1.37;supercont1.37;supercont1.37;supercont1.37;supercont1.37;supercont1.37;supercont1.37;supercont1.37;supercont1.37","3106336;3106591;3110476;3110695;3111592;3111858;3170567;3171649;3196682","3106534;3106831;3110497;3111520;3111795;3112003;3171067;3172513;3197156","-;-;-;-;-;-;-;-;-",3479,"AAEL001606","EOG8ZW833","FBpp0309197","FBgn0046687","CG3171","Tre1","","","","FBpp0070813-FBpp0070327-FBpp0309107","FBgn0046687-FBgn0025631-FBgn0025632","CG3171-CG4322-CG4313","Tre1-moody-CG4313","5e-99-1e-47-1e-33",""
"51","gene10494",1,"gene10494","supercont1.37;supercont1.37","2467149;2521302","2469253;2521869","+;+",2673,"AAEL001626","EOG82Z7G7-EOG82Z7G7-EOG82Z7G7","FBpp0297714-FBpp0082720-FBpp0085472","FBgn0033097-FBgn0038412-FBgn0033096","CG9430-CG6898-CG9428","Zip42C.2-Zip89B-Zip42C.1","","","","FBpp0082720-FBpp0085472-FBpp0297714-FBpp0288457-FBpp0088859","FBgn0038412-FBgn0033096-FBgn0033097-FBgn0038312-FBgn0039714","CG6898-CG9428-CG9430-CG4334-CG7816","Zip89B-Zip42C.1-Zip42C.2-Zip88E-Zip99C","3e-99-1e-75-4e-60-2e-24-0.009",""
"52","gene10516",5,"gene10516","supercont1.37;supercont1.37;supercont1.37;supercont1.37","2842352;2843193;2853644;2854153","2842719;2843330;2854087;2854751","+;+;+;+",1549,"AAEL001623","EOG8RZ1RN","FBpp0073561","FBgn0029133","CG1591","REG","","","","FBpp0073561","FBgn0029133","CG1591","REG","9.00E-122",""
"53","gene10524",2,"gene10524","supercont1.810;supercont1.810;supercont1.810;supercont1.810;supercont1.810;supercont1.810;supercont1.810;supercont1.810;supercont1.810;supercont1.810;supercont1.810;supercont1.810","75876;79310;79806;88006;89220;108293;110652;111595;117420;134379;226622;275829","79252;79744;80452;88211;89481;108494;110797;112004;117659;135708;228013;276436","-;-;-;-;-;-;-;-;-;-;-;-",9255,"AAEL013239","EOG8MSGPD","FBpp0084068","FBgn0004885","CG6863","tok","","","","FBpp0084068-FBpp0084070-FBpp0271945-FBpp0304441-FBpp0080312-FBpp0080340-FBpp0083770","FBgn0004885-FBgn0003719-FBgn0052702-FBgn0259140-FBgn0028947-FBgn0028948-FBgn0039069","CG6863-CG6868-CG32702-CG42255-CG11865-CG15253-CG6763","tok-tld-Cubn-CG42255-CG11865-CG15253-CG6763","0-0-2e-44-5e-37-1e-28-1e-28-7e-28",""
"54","gene10528",4,"gene10528","supercont1.810;supercont1.810;supercont1.810;supercont1.810;supercont1.810;supercont1.810;supercont1.810;supercont1.810","16773;17282;28342;38575;40552;54180;66724;66990","17212;17401;31114;40058;40865;55925;66906;67306","-;-;-;-;-;-;-;-",7377,"AAEL013242",NA,NA,NA,NA,NA,"","","","FBpp0084071-FBpp0088478-FBpp0304366","FBgn0000140-FBgn0014141-FBgn0004167","CG6875-CG3937-CG12008","asp-cher-kst","0-6e-06-7e-05",""
"55","gene10561",5,"gene10561","supercont1.213;supercont1.213;supercont1.213","353358;364144;381536","353999;365684;382143","-;-;-",2791,"AAEL006602","EOG8SBHR2","FBpp0110244","FBgn0083972","CG34136","CG34136","","","","FBpp0110244","FBgn0083972","CG34136","CG34136","7.00E-10",""
"56","gene10571",3,"gene10571","supercont1.516;supercont1.516;supercont1.516;supercont1.516;supercont1.516;supercont1.516;supercont1.516","342751;392584;432011;432220;435604;437013;437284","343799;392713;432161;432418;435918;437178;438376","+;+;+;+;+;+;+",3103,"AAEL010898","EOG8J141F","FBpp0074236","FBgn0030870","CG6398","CG6398","","","","FBpp0074236","FBgn0030870","CG6398","CG6398","9.00E-113",""
"57","gene1058",8,"gene1058","supercont1.738;supercont1.738;supercont1.738;supercont1.738;supercont1.738","79977;88312;88575;88813;89505","80139;88506;88760;89442;89851","+;+;+;+;+",1521,"AAEL012770",NA,NA,NA,NA,NA,"","","","FBpp0082136-FBpp0085074-FBpp0070094-FBpp0082086-FBpp0081379-FBpp0082413-FBpp0070371-FBpp0300785","FBgn0038076-FBgn0015032-FBgn0010019-FBgn0038007-FBgn0037601-FBgn0038236-FBgn0011576-FBgn0038006","CG6802-CG1438-CG3972-CG10093-CG9716-CG3360-CG3466-CG10094","Cyp313a4-Cyp4c3-Cyp4g1-Cyp313a3-Cyp313b1-Cyp313a1-Cyp4d2-Cyp313a2","4e-76-3e-73-1e-66-3e-65-1e-64-2e-62-3e-60-2e-59",""
"58","gene1059",8,"gene1059","supercont1.738;supercont1.738","502307;508208","508154;508716","-;-",6357,"AAEL012767",NA,NA,NA,NA,NA,"","","","FBpp0076507-FBpp0086669-FBpp0088876-FBpp0300857","FBgn0268063-FBgn0261269-FBgn0031548-FBgn0263289","CG32372-CG8561-CG8852-CG43398","ltl-conv-CG8852-scrib","5e-08-3e-07-9e-07-3e-06",""
"59","gene1060",2,"gene1060","supercont1.738;supercont1.738","448091;449753","449700;450150","-;-",2008,"AAEL012771",NA,NA,NA,NA,NA,"","","","FBpp0086049-FBpp0288699-FBpp0076139-FBpp0080180-FBpp0084911-FBpp0088876","FBgn0034262-FBgn0036587-FBgn0036040-FBgn0028872-FBgn0039728-FBgn0031548","CG14485-CG4950-CG6749-CG18095-CG7896-CG8852","swi2-CG4950-CG6749-CG18095-CG7896-CG8852","6e-05-7e-05-5e-04-0.004-0.004-0.007",""
"60","gene10608",2,"gene10608","supercont1.82;supercont1.82;supercont1.82;supercont1.82","2770395;2770808;2771396;2771651","2770452;2771337;2771585;2771670","+;+;+;+",798,"AAEL003251",NA,NA,NA,NA,NA,"","","","FBpp0289348-FBpp0074401-FBpp0082184-FBpp0071174","FBgn0038114-FBgn0030925-FBgn0003450-FBgn0030051","CG11670-CG6361-CG7996-CG2056","CG11670-Hayan-snk-spirit","1e-21-2e-21-1e-20-1e-17",""
"61","gene1061",8,"gene1061","supercont1.738;supercont1.738;supercont1.738;supercont1.738","105444;106047;106177;106786","105984;106116;106721;107132","+;+;+;+",1503,"AAEL012772","EOG8G4KG1","FBpp0081379","FBgn0037601","CG9716","Cyp313b1","","","","FBpp0081379-FBpp0070094-FBpp0085074-FBpp0082136-FBpp0070412-FBpp0073352-FBpp0082086-FBpp0082413","FBgn0037601-FBgn0010019-FBgn0015032-FBgn0038076-FBgn0005670-FBgn0030304-FBgn0038007-FBgn0038236","CG9716-CG3972-CG1438-CG6802-CG3656-CG11715-CG10093-CG3360","Cyp313b1-Cyp4g1-Cyp4c3-Cyp313a4-Cyp4d1-Cyp4g15-Cyp313a3-Cyp313a1","1e-88-7e-81-2e-80-8e-74-6e-72-9e-71-2e-68-4e-66",""
"62","gene10613",2,"gene10613","supercont1.82;supercont1.82;supercont1.82;supercont1.82;supercont1.82;supercont1.82;supercont1.82;supercont1.82","933998;934284;934494;934666;941488;941756;942758;942850","934215;934426;934596;934841;941676;942153;942780;944143","-;-;-;-;-;-;-;-",2544,"AAEL003210","EOG87M4Q9","FBpp0079355","FBgn0032074","CG9494","Tsp29Fa","","","","FBpp0079355-FBpp0087248-FBpp0074920-FBpp0271912-FBpp0070853","FBgn0032074-FBgn0033629-FBgn0036769-FBgn0032943-FBgn0029837","CG9494-CG9033-CG5492-CG8666-CG4690","Tsp29Fa-Tsp47F-Tsp74F-Tsp39D-Tsp5D","3e-50-4e-20-8e-20-2e-14-5e-13",""
"63","gene1062",8,"gene1062","supercont1.738;supercont1.738;supercont1.738;supercont1.738;supercont1.738","196983;201403;202095;202856;210426","197742;202029;202280;205400;211099","-;-;-;-;-",4792,"AAEL012762",NA,NA,NA,NA,NA,"","","","FBpp0081379-FBpp0085074-FBpp0082136-FBpp0073352-FBpp0070094-FBpp0070371-FBpp0070410-FBpp0073845","FBgn0037601-FBgn0015032-FBgn0038076-FBgn0030304-FBgn0010019-FBgn0011576-FBgn0023541-FBgn0030615","CG9716-CG1438-CG6802-CG11715-CG3972-CG3466-CG3540-CG9081","Cyp313b1-Cyp4c3-Cyp313a4-Cyp4g15-Cyp4g1-Cyp4d2-Cyp4d14-Cyp4s3","2e-67-3e-67-7e-64-4e-59-2e-58-8e-56-2e-55-2e-50",""
"64","gene1063",8,"gene1063","supercont1.738;supercont1.738;supercont1.738;supercont1.738","232806;233516;233645;234252","233454;233585;234192;234848","+;+;+;+",1864,"AAEL012766",NA,NA,NA,NA,NA,"","","","FBpp0081379-FBpp0070094-FBpp0082136-FBpp0085074-FBpp0070412-FBpp0073352-FBpp0082086-FBpp0300785","FBgn0037601-FBgn0010019-FBgn0038076-FBgn0015032-FBgn0005670-FBgn0030304-FBgn0038007-FBgn0038006","CG9716-CG3972-CG6802-CG1438-CG3656-CG11715-CG10093-CG10094","Cyp313b1-Cyp4g1-Cyp313a4-Cyp4c3-Cyp4d1-Cyp4g15-Cyp313a3-Cyp313a2","3e-85-3e-79-5e-77-6e-77-3e-72-1e-71-3e-65-3e-64",""
"65","gene10632",5,"gene10632","supercont1.82;supercont1.82;supercont1.82","2529849;2532059;2533045","2530172;2533000;2534039","+;+;+",2261,"AAEL003230","EOG8R7Z2V","FBpp0083740","FBgn0027526","CG6697","Ublcp1","","","","FBpp0083740","FBgn0027526","CG6697","Ublcp1","1.00E-155",""
"66","gene1064",1,"gene1064","supercont1.738;supercont1.738;supercont1.738;supercont1.738","493273;493745;500416;500751","493684;499814;500461;501151","+;+;+;+",6929,"AAEL012763",NA,NA,NA,NA,NA,"","","","FBpp0075624-FBpp0075360-FBpp0076139-FBpp0294010-FBpp0080314","FBgn0010452-FBgn0029114-FBgn0036040-FBgn0028888-FBgn0028518","CG11280-CG6890-CG6749-CG4168-CG18480","trn-Tollo-CG6749-CG4168-CG18480","1e-04-4e-04-0.002-0.003-0.007",""
"67","gene10641",5,"gene10641","supercont1.82;supercont1.82;supercont1.82","349096;356273;357271","349380;356394;357906","+;+;+",1043,"AAEL003259","EOG8R7Z3T","FBpp0087031","FBgn0033728","CG8505","Cpr49Ae","","","","FBpp0087031-FBpp0076704-FBpp0112271-FBpp0087286-FBpp0087033-FBpp0078062-FBpp0076732-FBpp0075923-FBpp0076731","FBgn0033728-FBgn0035686-FBgn0050045-FBgn0033597-FBgn0033730-FBgn0000551-FBgn0052405-FBgn0036110-FBgn0052404","CG8505-CG12330-CG30045-CG9079-CG8511-CG7673-CG32405-CG18348-CG32404","Cpr49Ae-Cpr65Az-Cpr49Aa-Cpr47Ea-Cpr49Ag-Edg78E-Cpr65Av-Cpr67Fb-Cpr65Aw","1e-50-2e-20-2e-20-8e-18-2e-17-3e-15-7e-15-3e-14-3e-14",""
"68","gene10659",3,"gene10659","supercont1.82;supercont1.82;supercont1.82;supercont1.82","1819751;1820383;1829213;1837646","1820324;1821214;1829557;1837685","-;-;-;-",1791,"AAEL003278","EOG8J140P","FBpp0292542","FBgn0039048","CG17111","CG17111","","","","FBpp0292542-FBpp0085151-FBpp0290097-FBpp0084851-FBpp0309064","FBgn0039048-FBgn0039851-FBgn0039852-FBgn0039704-FBgn0029128","CG17111-CG12063-CG1499-CG7802-CG17131","CG17111-mey-nyo-neo-tyn","6e-86-6e-21-1e-20-2e-17-8e-17",""
"69","gene10661",1,"gene10661","supercont1.82;supercont1.82;supercont1.82;supercont1.82;supercont1.82","2599102;2600397;2600668;2600959;2608132","2599606;2600602;2600893;2601129;2608194","-;-;-;-;-",1171,"AAEL003279",NA,NA,NA,NA,NA,"","","","FBpp0078543-FBpp0082539-FBpp0081237-FBpp0082425-FBpp0084481-FBpp0311347","FBgn0027930-FBgn0000533-FBgn0037515-FBgn0038250-FBgn0039494-FBgn0039759","CG1102-CG4920-CG3066-CG3505-CG5896-CG9733","MP1-ea-Sp7-CG3505-grass-CG9733","2e-42-3e-37-8e-35-6e-34-6e-34-3e-33",""
"70","gene10666",6,"gene10666","supercont1.82;supercont1.82","1229246;1233109","1229620;1233138","-;-",405,"AAEL003224","EOG8ZSCW1","FBpp0088161","FBgn0026199","CG1838","myo","","","","FBpp0088161-FBpp0088273-FBpp0077404-FBpp0072036-FBpp0077451","FBgn0026199-FBgn0024913-FBgn0031461-FBgn0024234-FBgn0000490","CG1838-CG11062-CG16987-CG5562-CG9885","myo-Actbeta-daw-gbb-dpp","2e-42-9e-15-1e-14-1e-13-1e-11",""
"71","gene10669",3,"gene10669","supercont1.687;supercont1.687;supercont1.687;supercont1.687;supercont1.687","531965;569857;577325;577735;581705","532634;570304;577641;577953;581717","+;+;+;+;+",1667,"AAEL012382",NA,NA,NA,NA,NA,"","","","FBpp0086083-FBpp0086082-FBpp0086085-FBpp0288787","FBgn0050104-FBgn0034225-FBgn0050103-FBgn0259101","CG30104-CG4827-CG30103-CG42249","NT5E-2-veil-CG30103-CG42249","1e-15-2e-12-5e-08-7e-05",""
"72","gene1067",3,"gene1067","supercont1.738;supercont1.738;supercont1.738;supercont1.738;supercont1.738","110390;121225;129449;129649;130826","121143;121477;129575;129804;141806","+;+;+;+;+",22271,"AAEL012761",NA,NA,NA,NA,NA,"","","","FBpp0082136-FBpp0085074-FBpp0082086-FBpp0081379-FBpp0300785-FBpp0113050-FBpp0082413-FBpp0070412-FBpp0076543","FBgn0038076-FBgn0015032-FBgn0038007-FBgn0037601-FBgn0038006-FBgn0034053-FBgn0038236-FBgn0005670-FBgn0015033","CG6802-CG1438-CG10093-CG9716-CG10094-CG8302-CG3360-CG3656-CG4321","Cyp313a4-Cyp4c3-Cyp313a3-Cyp313b1-Cyp313a2-Cyp4aa1-Cyp313a1-Cyp4d1-Cyp4d8","1e-56-2e-52-5e-51-5e-49-6e-49-9e-49-5e-48-6e-48-8e-48",""
"73","gene10678",8,"gene10678","supercont1.770;supercont1.770;supercont1.770;supercont1.770;supercont1.770;supercont1.770;supercont1.770;supercont1.770","288940;289252;290125;290323;290558;314549;315479;327521","289182;290068;290261;290493;290672;314704;315522;328011","-;-;-;-;-;-;-;-",2174,"AAEL012975","EOG85QM4K","FBpp0072815","FBgn0035360","CG1246","CG1246","","","","FBpp0072815","FBgn0035360","CG1246","CG1246","3.00E-09",""
"74","gene10683",3,"gene10683","supercont1.128;supercont1.128;supercont1.128;supercont1.128;supercont1.128;supercont1.128;supercont1.128","2173191;2199123;2226386;2254902;2255539;2255853;2271619","2174035;2199267;2226545;2255099;2255700;2256064;2272676","+;+;+;+;+;+;+",2780,"AAEL004732","EOG8JQ6P9","FBpp0111531","FBgn0085410","CG34381","TrissinR","Trissin receptor","neuropeptide.receptor","","FBpp0303254-FBpp0083455-FBpp0288959-FBpp0293384","FBgn0085410-FBgn0038874-FBgn0259231-FBgn0038063","CG34381-CG5911-CG42301-CG33976","TrissinR-ETHR-CCKLR-17D1-Octbeta2R","7e-109-7e-25-1e-24-4e-23","orthoDB/Vogel, 2013"
"75","gene10686",4,"gene10686","supercont1.128;supercont1.128;supercont1.128;supercont1.128","724444;822280;834938;838373","726996;822417;835143;843600","+;+;+;+",8125,"AAEL004717","EOG8N5ZNR","FBpp0079652","FBgn0027491","CG5387","Cdk5alpha","","","","FBpp0079652","FBgn0027491","CG5387","Cdk5alpha","3.00E-96",""
"76","gene10691",5,"gene10691","supercont1.128;supercont1.128;supercont1.128","300249;309754;315534","301050;310295;317310","+;+;+",3121,"AAEL004728","EOG8SBHQ0","FBpp0080732","FBgn0032726","CG10621","CG10621","","","","FBpp0080732-FBpp0080731","FBgn0032726-FBgn0032727","CG10621-CG10623","CG10621-CG10623","1e-148-1e-109",""
"77","gene10693",8,"gene10693","supercont1.128;supercont1.128;supercont1.128;supercont1.128","159075;159424;162946;163255","159358;160151;163182;163384","-;-;-;-",1379,"AAEL004733","EOG80GGH1","FBpp0078664","FBgn0028694","CG18174","Rpn11","","","","FBpp0078664-FBpp0082743-FBpp0078667-FBpp0072197-FBpp0085053","FBgn0028694-FBgn0027053-FBgn0022023-FBgn0002787-FBgn0039773","CG18174-CG14884-CG9124-CG3416-CG2224","Rpn11-CSN5-eIF-3p40-Rpn8-CG2224","0-1e-42-2e-07-1e-05-1e-04",""
"78","gene10698",3,"gene10698","supercont1.128;supercont1.128;supercont1.128;supercont1.128;supercont1.128","259584;259886;260233;260414;260516","259817;260165;260349;260452;260734","-;-;-;-;-",889,"AAEL004729",NA,NA,NA,NA,NA,"","","","FBpp0086684-FBpp0083433","FBgn0033931-FBgn0038859","CG13939-CG17284","Obp50e-Obp93a","5e-05-3e-04",""
"79","gene10707",1,"gene10707","supercont1.128;supercont1.128;supercont1.128;supercont1.128;supercont1.128","621959;622074;643345;643963;644225","622013;622644;643712;644157;644699","+;+;+;+;+",1664,"AAEL004713",NA,NA,NA,NA,NA,"","","","FBpp0085754","FBgn0267351","CG15104","Topors","3.00E-06",""
"80","gene10708",5,"gene10708","supercont1.128;supercont1.128;supercont1.128;supercont1.128;supercont1.128;supercont1.128;supercont1.128;supercont1.128","1250525;1262421;1262662;1262998;1304106;1332760;1333543;1333580","1251991;1262599;1262936;1263392;1305543;1333535;1333577;1333737","-;-;-;-;-;-;-;-",4723,"AAEL004710","EOG8577Z0","FBpp0077037","FBgn0014395","CG14620","tilB","","","","FBpp0076580","FBgn0052380","CG32380","SMSr","4.00E-60",""
"81","gene10718",5,"gene10718","supercont1.182;supercont1.182;supercont1.182;supercont1.182;supercont1.182;supercont1.182","1177382;1177827;1198496;1203800;1208845;1270207","1177747;1177903;1199056;1203978;1209296;1270353","-;-;-;-;-;-",1782,"AAEL005957",NA,NA,NA,NA,NA,"","","","FBpp0074636-FBpp0078767","FBgn0036939-FBgn0031735","CG7365-CG11029","CG7365-CG11029","7e-94-1e-80",""
"82","gene1073",5,"gene1073","supercont1.301;supercont1.301;supercont1.301;supercont1.301;supercont1.301;supercont1.301","614846;615250;631050;631254;631512;637686","615192;615336;631179;631455;631957;638017","-;-;-;-;-;-",1544,"AAEL008108","EOG89GP7K","FBpp0074717","FBgn0004623","CG8770","Gbeta76C","","","","FBpp0074717-FBpp0073920-FBpp0071137-FBpp0087335","FBgn0004623-FBgn0001105-FBgn0030011-FBgn0010356","CG8770-CG10545-CG10763-CG7704","Gbeta76C-Gbeta13F-Gbeta5-Taf5","0-3e-120-5e-90-1e-25",""
"83","gene10736",6,"gene10736","supercont1.38;supercont1.38;supercont1.38;supercont1.38","3176464;3185671;3203746;3204490","3178552;3193201;3204280;3205056","-;-;-;-",10722,"AAEL001664","EOG82RGZN","FBpp0088839","FBgn0026379","CG5671","Pten","","","",NA,NA,NA,NA,NA,""
"84","gene10741",8,"gene10741","supercont1.38;supercont1.38;supercont1.38;supercont1.38;supercont1.38","1599089;1614933;1647013;1680493;1682475","1600956;1615183;1647341;1681847;1682501","-;-;-;-;-",3830,"AAEL001671","EOG8J9QQN","FBpp0080471","FBgn0086673","CG13272","CG13272","","","","FBpp0080471","FBgn0086673","CG13272","CG13272","3.00E-13",""
"85","gene1080",6,"gene1080","supercont1.301;supercont1.301","754725;756036","755971;756410","-;-",1622,"AAEL017381",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"86","gene10800",8,"gene10800","supercont1.354;supercont1.354;supercont1.354;supercont1.354;supercont1.354;supercont1.354;supercont1.354;supercont1.354","1050189;1066811;1067582;1075813;1076959;1077571;1086389;1086995","1050709;1067511;1067679;1075944;1077500;1077984;1086930;1087557","+;+;+;+;+;+;+;+",3513,"AAEL008878","EOG8PCDJ1-EOG8PCDJ1-EOG8PCDJ1","FBpp0088003-FBpp0088001-FBpp0088002","FBgn0033216-FBgn0033214-FBgn0033215","CG1946-CG1941-CG1942","CG1946-CG1941-CG1942","","","","FBpp0088001-FBpp0088002-FBpp0088003","FBgn0033214-FBgn0033215-FBgn0033216","CG1941-CG1942-CG1946","CG1941-CG1942-CG1946","1e-105-4e-105-8e-100",""
"87","gene10807",8,"gene10807","supercont1.354;supercont1.354;supercont1.354;supercont1.354;supercont1.354;supercont1.354;supercont1.354","1087110;1087592;1099736;1100450;1100802;1101146;1109547","1087517;1087753;1100390;1100800;1101041;1101215;1109975","-;-;-;-;-;-;-",2315,"AAEL008879","EOG8NKFMB","FBpp0311059","FBgn0000337","CG1555","cn","","","","FBpp0311059-FBpp0078759","FBgn0000337-FBgn0031713","CG1555-CG7277","cn-CG7277","0-6e-05",""
"88","gene10816",8,"gene10816","supercont1.429;supercont1.429;supercont1.429;supercont1.429;supercont1.429;supercont1.429;supercont1.429","102489;152970;168065;196285;241510;252880;252902","103438;153289;168564;196699;241860;252892;253095","-;-;-;-;-;-;-",2743,"AAEL009805",NA,NA,NA,NA,NA,"","","","FBpp0113054","FBgn0033702","CG8854","CG8854","1.00E-05",""
"89","gene10825",3,"gene10825","supercont1.429;supercont1.429;supercont1.429;supercont1.429;supercont1.429;supercont1.429;supercont1.429;supercont1.429;supercont1.429;supercont1.429;supercont1.429;supercont1.429;supercont1.429;supercont1.429;supercont1.429;supercont1.429","854617;883957;889475;890411;904156;905665;905846;906085;909414;909823;910322;911209;911985;912580;913535;913874","854836;884017;889656;890471;905604;905785;906025;909343;909593;909993;911143;911379;912520;913420;913807;914761","+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+",9415,"AAEL009795","EOG869TJW","FBpp0291051","FBgn0003137","CG33103","Ppn","","","","FBpp0289566-FBpp0079619-FBpp0306691-FBpp0290305","FBgn0003137-FBgn0032252-FBgn0038341-FBgn0029791","CG33103-CG6232-CG14869-CG4096","Ppn-loh-AdamTS-A-CG4096","0-3e-60-9e-55-1e-54",""
"90","gene10867",2,"gene10867","supercont1.71;supercont1.71;supercont1.71","1707332;1708527;1708656","1708428;1708643;1710378","-;-;-",2937,"AAEL002900","EOG8DNHX1","FBpp0072944","FBgn0035440","CG14969","CG14969","","","","FBpp0072944","FBgn0035440","CG14969","CG14969","3.00E-19",""
"91","gene10871",6,"gene10871","supercont1.71;supercont1.71;supercont1.71;supercont1.71;supercont1.71;supercont1.71;supercont1.71;supercont1.71;supercont1.71","1727914;1745752;1746800;1747385;1756224;1760165;1838772;1839779;1848440","1729076;1745839;1747325;1747593;1758128;1760650;1839630;1839816;1848945","-;-;-;-;-;-;-;-;-",5780,"AAEL002894","EOG8CRPR1","FBpp0084947","FBgn0039747","CG9753","AdoR","","","","FBpp0306720-FBpp0099980-FBpp0291156-FBpp0304263","FBgn0039747-FBgn0038063-FBgn0250910-FBgn0038980","CG9753-CG33976-CG42244-CG6919","AdoR-Octbeta2R-Octbeta3R-Octbeta1R","1e-166-8e-35-2e-31-2e-30",""
"92","gene10872",3,"gene10872","supercont1.71;supercont1.71;supercont1.71;supercont1.71","1144791;1162491;1162739;1163214","1146751;1162670;1163150;1163947","-;-;-;-",3287,"AAEL002917",NA,NA,NA,NA,NA,"","","","FBpp0078912-FBpp0078913-FBpp0070142-FBpp0074289-FBpp0084238-FBpp0112997-FBpp0084231","FBgn0031801-FBgn0031800-FBgn0025620-FBgn0030895-FBgn0039312-FBgn0039311-FBgn0039321","CG9498-CG9497-CG13360-CG7135-CG10514-CG10513-CG10550","CG9498-CG9497-CG13360-CG7135-CG10514-CG10513-CG10550","1e-57-5e-53-1e-52-6e-51-5e-41-3e-35-2e-34",""
"93","gene10909",2,"gene10909","supercont1.581;supercont1.581","123141;123915","123854;124378","+;+",1178,"AAEL011448",NA,NA,NA,NA,NA,"","","","FBpp0075707-FBpp0076823-FBpp0087617-FBpp0078439-FBpp0078953-FBpp0085226-FBpp0099381-FBpp0073145","FBgn0036289-FBgn0035636-FBgn0050339-FBgn0037323-FBgn0051636-FBgn0039864-FBgn0053965-FBgn0053514","CG10657-CG10546-CG30339-CG2663-CG31636-CG11550-CG33965-CG33514","CG10657-Cralbp-CG30339-CG2663-CG31636-CG11550-CG33965-CG33514","4e-85-4e-48-9e-32-4e-31-5e-28-5e-26-7e-26-2e-25",""
"94","gene1092",5,"gene1092","supercont1.301;supercont1.301","684205;715600","685535;715776","+;+",1508,"AAEL017380",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"95","gene10933",8,"gene10933","supercont1.183;supercont1.183;supercont1.183;supercont1.183;supercont1.183;supercont1.183;supercont1.183","1013718;1029231;1029497;1029791;1041624;1042373;1099129","1014608;1029430;1029726;1030045;1042299;1042530;1100324","-;-;-;-;-;-;-",3606,"AAEL005981","EOG8PRWGF","FBpp0290423","FBgn0035815","CG7422","Snmp2","","","","FBpp0110185-FBpp0083430-FBpp0077747-FBpp0291642-FBpp0310113","FBgn0035815-FBgn0260004-FBgn0015924-FBgn0002939-FBgn0010435","CG7422-CG7000-CG4280-CG31783-CG2727","Snmp2-Snmp1-crq-ninaD-emp","4e-177-2e-61-3e-43-1e-25-9e-19",""
"96","gene10937",2,"gene10937","supercont1.183;supercont1.183;supercont1.183;supercont1.183;supercont1.183;supercont1.183","1117561;1126265;1140069;1198996;1216965;1271718","1119741;1126796;1142109;1199353;1218241;1272166","-;-;-;-;-;-",6838,"AAEL005985","EOG8HMN2J","FBpp0081333","FBgn0261108","CG7331","Atg13","","","","FBpp0081333","FBgn0261108","CG7331","Atg13","1.00E-97",""
"97","gene10964",2,"gene10964","supercont1.399;supercont1.399;supercont1.399;supercont1.399;supercont1.399;supercont1.399;supercont1.399;supercont1.399","653042;722636;771516;772296;772573;773471;774004;789692","653465;723086;771975;772509;773405;773940;774129;791050","+;+;+;+;+;+;+;+",4337,"AAEL009482","EOG84F91D","FBpp0071118","FBgn0030027","CG1632","CG1632","","","","FBpp0071118-FBpp0087983-FBpp0076693-FBpp0079096-FBpp0070133-FBpp0309646","FBgn0030027-FBgn0033192-FBgn0002926-FBgn0031926-FBgn0027343-FBgn0267911","CG1632-CG2105-CG10129-CG6739-CG16785-CG33950","CG1632-Corin-ndl-CG6739-fz3-trol","0-5e-32-4e-14-1e-11-8e-10-8e-10",""
