"","internal.gene_id","gr.row","X","Chr","Start","End","Strand","Length","vectorbase.RU","orthoDB.collapsed","flybase.fbpp.collapsed","flybase.fbgn.collapsed","flybase.annot.collapsed","flybase.gene.collapsed","display.name","gene.family","gene.family.specific","dmel.blastx.fbpp","dmel.blastx.fbgn","dmel.blastx.annot","dmel.blastx.gene","dmel.blastx.evalues","reason"
"211","gene5701",2,"gene5701","supercont1.232;supercont1.232;supercont1.232;supercont1.232;supercont1.232;supercont1.232;supercont1.232","1103377;1104177;1104402;1118695;1119550;1120102;1135275","1104116;1104342;1104956;1118867;1120037;1120311;1136061","-;-;-;-;-;-;-",3119,"AAEL007038","EOG8FBMJG","FBpp0085012","FBgn0039776","CG31022","PH4alphaEFB","","","","FBpp0085012-FBpp0085050-FBpp0085051-FBpp0085048-FBpp0085019-FBpp0085032-FBpp0290184-FBpp0085033-FBpp0085015","FBgn0039776-FBgn0039780-FBgn0026190-FBgn0051014-FBgn0039784-FBgn0051015-FBgn0051016-FBgn0051013-FBgn0039779","CG31022-CG9728-CG9726-CG31014-CG9698-CG31015-CG31016-CG31013-CG1546","PH4alphaEFB-PH4alphaNE1-PH4alphaMP-PH4alphaSG1-CG9698-PH4alphaPV-CG31016-CG31013-PH4alphaSG2","0-2e-127-6e-114-3e-112-9e-105-2e-103-2e-93-1e-89-8e-82",""
"212","gene5783",3,"gene5783","supercont1.9","3740610","3753882","+",13273,"AAEL000489","EOG834ZXX-EOG834ZXX-EOG834ZXX","FBpp0306607-FBpp0074060-FBpp0303080","FBgn0267698-FBgn0025743-FBgn0044826","CG10295-CG18582-CG14895","Pak-mbt-Pak3","","","","FBpp0082763-FBpp0081211","FBgn0044826-FBgn0267698","CG14895-CG10295","Pak3-Pak","7e-178-6e-122",""
"213","gene5806",2,"gene5806","supercont1.616;supercont1.616;supercont1.616","300329;301540;304772","301482;301921;304946","-;-;-",1711,"AAEL011810","EOG88PQBR","FBpp0084358","FBgn0051324","CG31324","CG31324","","","","FBpp0083357-FBpp0306054","FBgn0038804-FBgn0051324","CG10877-CG31324","CG10877-CG31324","2e-15-7e-13",""
"214","gene6002",9,"gene6002","supercont1.650;supercont1.650","225693;226840","226774;227379","+;+",1622,"AAEL012060",NA,NA,NA,NA,NA,"Hugin/pyrokinin","neuropeptide","neuropeptide",NA,NA,NA,NA,NA,"Choi, 2013"
"215","gene6034",8,"gene6034","supercont1.1120;supercont1.1120;supercont1.1120;supercont1.1120","30603;31934;40946;41913","31872;32177;41204;42453","-;-;-;-",2314,"AAEL014452","EOG8ZGS45","FBpp0076520","FBgn0035811","CG12262","CG12262","","","","FBpp0076520-FBpp0083227-FBpp0074843-FBpp0082092-FBpp0076375-FBpp0289511-FBpp0078893-FBpp0113095","FBgn0035811-FBgn0038742-FBgn0036824-FBgn0037999-FBgn0035911-FBgn0034432-FBgn0031824-FBgn0031813","CG12262-CG4703-CG3902-CG4860-CG6638-CG7461-CG9547-CG9527","CG12262-Arc42-CG3902-CG4860-CG6638-CG7461-CG9547-CG9527","0-2e-80-2e-77-3e-74-4e-71-5e-59-1e-36-1e-06",""
"216","gene6054",2,"gene6054","supercont1.159;supercont1.159;supercont1.159;supercont1.159","17909;20798;21667;31661","20699;20999;24402;32052","-;-;-;-",6121,"AAEL005480","EOG8PK514-EOG8PK514","FBpp0087879-FBpp0076296","FBgn0010109-FBgn0001168","CG8704-CG6494","dpn-h","","","","FBpp0076296-FBpp0087879-FBpp0080685-FBpp0084355-FBpp0084329-FBpp0084328-FBpp0087945-FBpp0084334-FBpp0084332","FBgn0001168-FBgn0010109-FBgn0032741-FBgn0002733-FBgn0002735-FBgn0002734-FBgn0027788-FBgn0002633-FBgn0002609","CG6494-CG8704-CG10446-CG14548-CG8333-CG8328-CG11194-CG8361-CG8346","h-dpn-Sidpn-E(spl)mbeta-HLH-E(spl)mgamma-HLH-E(spl)mdelta-HLH-Hey-E(spl)m7-HLH-E(spl)m3-HLH","1e-84-2e-52-4e-25-6e-19-1e-18-2e-18-2e-16-3e-15-3e-14",""
"217","gene6074",8,"gene6074","supercont1.1253;supercont1.1253;supercont1.1253;supercont1.1253;supercont1.1253;supercont1.1253;supercont1.1253;supercont1.1253","27234;27293;27773;47598;47892;48140;48935;49187","27240;27668;28689;47832;48077;48405;49121;51252","+;+;+;+;+;+;+;+",4240,"AAEL014753","EOG8NKFMP","FBpp0088485","FBgn0067783","CG4241","att-ORFA","","","","FBpp0088485-FBpp0075715","FBgn0067783-FBgn0052103","CG4241-CG32103","att-ORFA-CG32103","3e-151-1e-46",""
"218","gene6120",5,"gene6120","supercont1.34;supercont1.34;supercont1.34;supercont1.34;supercont1.34;supercont1.34;supercont1.34;supercont1.34","2261275;2288249;2290638;2290996;2292666;2293106;2295136;2300103","2261645;2290567;2290927;2291097;2293043;2294068;2295501;2301839","+;+;+;+;+;+;+;+",6526,"AAEL001484","EOG8577XS","FBpp0079278","FBgn0020497","CG13387","emb","","","","FBpp0079278-FBpp0074528-FBpp0083039-FBpp0086142","FBgn0020497-FBgn0031051-FBgn0261532-FBgn0034205","CG13387-CG12234-CG7212-CG10950","emb-Ranbp21-cdm-CG10950","0-1e-07-5e-04-0.006",""
"219","gene6229",9,"gene6229","supercont1.370;supercont1.370;supercont1.370","494723;500391;517338","494899;500441;517364","-;-;-",255,"AAEL009115",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"220","gene6286",1,"gene6286","supercont1.593;supercont1.593;supercont1.593;supercont1.593","664337;669798;673493;676035","664871;670678;673826;676129","-;-;-;-",1845,"AAEL011597","EOG86DPV2","FBpp0074530","FBgn0031048","CG12237","CG12237","","","","FBpp0074530-FBpp0074511","FBgn0031048-FBgn0031045","CG12237-CG14212","CG12237-CG14212","8e-56-2e-37",""
"221","gene6296",1,"gene6296","supercont1.601;supercont1.601;supercont1.601;supercont1.601;supercont1.601;supercont1.601","364987;365891;366307;366588;366777;378409","365834;366253;366530;366716;366982;379363","-;-;-;-;-;-",2725,"AAEL017299","EOG8W3WCK","FBpp0078711","FBgn0031703","CG12512","CG12512","","","","FBpp0078711-FBpp0073789-FBpp0083935-FBpp0071489-FBpp0082094-FBpp0071488-FBpp0290125","FBgn0031703-FBgn0027601-FBgn0039156-FBgn0034552-FBgn0037996-FBgn0034553-FBgn0035642","CG12512-CG9009-CG6178-CG17999-CG4830-CG9993-CG18586","CG12512-pdgy-CG6178-CG17999-CG4830-CG9993-CG18586","0-4e-38-1e-33-1e-23-3e-23-4e-23-1e-21",""
"222","gene6340",9,"gene6340","supercont1.230;supercont1.230","597763;598579","598520;599354","-;-",1534,"AAEL006971",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"223","gene6499",2,"gene6499","supercont1.472;supercont1.472;supercont1.472;supercont1.472;supercont1.472;supercont1.472;supercont1.472;supercont1.472;supercont1.472;supercont1.472","149650;154668;156156;174675;183753;217649;220985;231562;231830;232485","150914;155352;156805;175142;184592;218036;221508;231767;232425;233416","+;+;+;+;+;+;+;+;+;+",6554,"AAEL010348",NA,NA,NA,NA,NA,"","","","FBpp0087180-FBpp0086445-FBpp0087179-FBpp0070973-FBpp0072148-FBpp0075674","FBgn0033644-FBgn0034045-FBgn0050035-FBgn0029932-FBgn0034909-FBgn0036316","CG8234-CG8249-CG30035-CG4607-CG4797-CG10960","Tret1-2-CG8249-Tret1-1-CG4607-CG4797-CG10960","8e-62-6e-58-3e-54-1e-50-3e-50-2e-41",""
"224","gene6528",4,"gene6528","supercont1.291;supercont1.291;supercont1.291","927236;927439;927710","927379;927639;928030","+;+;+",666,"AAEL007964","EOG8CC6S6-EOG8CC6S6-EOG8CC6S6-EOG8CC6S6-EOG8CC6S6-EOG8CC6S6-EOG8CC6S6-EOG8CC6S6-EOG8CC6S6-EOG8CC6S6-EOG8CC6S6-EOG8CC6S6-EOG8CC6S6","FBpp0085857-FBpp0085853-FBpp0085905-FBpp0085854-FBpp0085852-FBpp0072341-FBpp0085856-FBpp0087660-FBpp0085850-FBpp0085851-FBpp0085858-FBpp0085876-FBpp0085855","FBgn0063492-FBgn0063496-FBgn0063499-FBgn0063495-FBgn0063497-FBgn0027590-FBgn0063493-FBgn0033381-FBgn0034335-FBgn0063498-FBgn0063491-FBgn0034354-FBgn0063494","CG17533-CG17525-CG17522-CG17527-CG17524-CG16936-CG17531-CG11784-CG5164-CG17523-CG17534-CG5224-CG17530","GstE8-GstE4-GstE10-GstE5-GstE3-GstE12-GstE7-GstE13-GstE1-GstE2-GstE9-GstE11-GstE6","","","","FBpp0072341-FBpp0085876-FBpp0085856-FBpp0085857-FBpp0085850","FBgn0027590-FBgn0034354-FBgn0063493-FBgn0063492-FBgn0034335","CG16936-CG5224-CG17531-CG17533-CG5164","GstE12-GstE11-GstE7-GstE8-GstE1","4e-67-4e-66-5e-58-7e-55-3e-54",""
"225","gene6572",2,"gene6572","supercont1.3590;supercont1.3590;supercont1.3590;supercont1.3590;supercont1.3590","477;683;849;1160;1315","616;780;1104;1258;2951","-;-;-;-;-",2230,"AAEL015594","EOG805VS1","FBpp0288470","FBgn0262511","CG8048","Vha44","","","","FBpp0086317","FBgn0262511","CG8048","Vha44","1.00E-157",""
"226","gene6669",8,"gene6669","supercont1.717;supercont1.717;supercont1.717;supercont1.717;supercont1.717;supercont1.717;supercont1.717;supercont1.717","151497;152201;153411;154422;154939;164657;164856;165526","152135;153355;154362;154875;155575;164768;165022;166124","-;-;-;-;-;-;-;-",4715,"AAEL012616",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"227","gene6671",1,"gene6671","supercont1.717;supercont1.717;supercont1.717;supercont1.717;supercont1.717;supercont1.717","237572;248387;249491;249662;250305;251605","238377;248708;249603;250245;250456;251630","+;+;+;+;+;+",2003,"AAEL012614",NA,NA,NA,NA,NA,"","","","FBpp0076390","FBgn0001248","CG7176","Idh","2.00E-137",""
"228","gene6809",4,"gene6809","supercont1.4127;supercont1.4127","2344;3177","2347;4192","+;+",1020,"AAEL015641",NA,NA,NA,NA,NA,"","","","FBpp0087770-FBpp0311645-FBpp0074375-FBpp0085466-FBpp0289405-FBpp0309923-FBpp0086582-FBpp0086585","FBgn0033304-FBgn0033302-FBgn0030949-FBgn0000473-FBgn0013771-FBgn0031726-FBgn0033978-FBgn0013772","CG2397-CG8687-CG6585-CG9438-CG10246-CG7249-CG10242-CG10248","Cyp6a13-Cyp6a14-Cyp308a1-Cyp6a2-Cyp6a9-Cyp6a16-Cyp6a23-Cyp6a8","2e-52-3e-51-9e-51-1e-50-9e-48-5e-47-3e-46-4e-46",""
"229","gene6829",7,"gene6829","supercont1.61;supercont1.61;supercont1.61;supercont1.61","781674;789255;791995;811270","782165;789915;792355;812977","+;+;+;+",3222,"AAEL002607","EOG8GMXNJ","FBpp0075267","FBgn0036549","CG10516","CG10516","","","","FBpp0075267-FBpp0078643-FBpp0086875-FBpp0087358","FBgn0036549-FBgn0260470-FBgn0043010-FBgn0262114","CG10516-CG14041-CG4643-CG42236","CG10516-SP555-Fsn-RanBPM","2e-75-3e-24-1e-07-2e-05",""
"230","gene6846",8,"gene6846","supercont1.61;supercont1.61","1448599;1448979","1448914;1449440","+;+",778,"AAEL002596",NA,NA,NA,NA,NA,"AaegObp9","OBP","OBP","FBpp0085644-FBpp0085673-FBpp0085634-FBpp0085672-FBpp0084816-FBpp0085604","FBgn0034474-FBgn0034470-FBgn0034471-FBgn0034468-FBgn0039678-FBgn0034509","CG13873-CG11218-CG8462-CG11797-CG18111-CG13421","Obp56g-Obp56d-Obp56e-Obp56a-Obp99a-Obp57c","1e-12-2e-12-4e-11-8e-10-8e-09-1e-08","Obp paper"
"231","gene6964",3,"gene6964","supercont1.396;supercont1.396;supercont1.396;supercont1.396;supercont1.396;supercont1.396;supercont1.396","97275;115867;125675;180973;256065;305523;305743","115806;116127;125761;181846;256121;305618;305838","-;-;-;-;-;-;-",20003,"AAEL009442","EOG8STVW9","FBpp0303417","FBgn0028550","CG11405","Atf3","","","","FBpp0070234-FBpp0288515","FBgn0028550-FBgn0001297","CG11405-CG33956","Atf3-kay","1e-27-0.002",""
"232","gene6983",9,"gene6983","supercont1.368;supercont1.368;supercont1.368;supercont1.368;supercont1.368;supercont1.368;supercont1.368;supercont1.368","844634;845508;845817;846118;846509;846717;855456;855654","845482;845748;845976;846442;846645;846893;855587;856695","-;-;-;-;-;-;-;-",3063,"AAEL009080","EOG80S35Z","FBpp0076408","FBgn0026252","CG7935","msk","","","","FBpp0076408-FBpp0080484","FBgn0026252-FBgn0022213","CG7935-CG13281","msk-Cas","0-0.006",""
"233","gene7002",5,"gene7002","supercont1.1493;supercont1.1493;supercont1.1493;supercont1.1493","22312;22965;23659;24176","22905;23589;24114;24703","-;-;-;-",2203,"AAEL015116","EOG8Z91MW","FBpp0291497","FBgn0283437","CG42639","PPO1","","","","FBpp0087744-FBpp0291496-FBpp0291497-FBpp0088363-FBpp0072365-FBpp0077690-FBpp0073484-FBpp0301841","FBgn0033367-FBgn0261363-FBgn0283437-FBgn0002565-FBgn0002564-FBgn0002563-FBgn0002562-FBgn0036782","CG8193-CG42640-CG42639-CG6806-CG6821-CG4178-CG2559-CG7320","PPO2-PPO3-PPO1-Lsp2-Lsp1gamma-Lsp1beta-Lsp1alpha-CG7320","0-0-0-7e-47-4e-39-3e-37-3e-36-6e-14",""
"234","gene7028",5,"gene7028","supercont1.387;supercont1.387;supercont1.387;supercont1.387","1000070;1001431;1001988;1060537","1001366;1001582;1002126;1061898","-;-;-;-",2950,"AAEL009300","EOG8Z0DZH","FBpp0072644","FBgn0025712","CG13920","CG13920","","","","FBpp0072644","FBgn0025712","CG13920","CG13920","3.00E-65",""
"235","gene7062",1,"gene7062","supercont1.58;supercont1.58","1354460;1356632","1356568;1356802","-;-",2280,"AAEL002482",NA,NA,NA,NA,NA,"","","","FBpp0089010-FBpp0110419-FBpp0075589-FBpp0289733-FBpp0075774","FBgn0036362-FBgn0250907-FBgn0036361-FBgn0259748-FBgn0036227","CG10725-CG18140-CG10154-CG42397-CG17826","CG10725-Cht3-CG10154-CG42397-CG17826","1e-06-3e-05-3e-04-0.001-0.002",""
"236","gene7101",5,"gene7101","supercont1.273;supercont1.273","1428942;1430568","1428956;1432632","+;+",2080,"AAEL007671",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"237","gene7142",7,"gene7142","supercont1.150;supercont1.150;supercont1.150;supercont1.150;supercont1.150;supercont1.150","573458;574394;579654;590137;596854;597197","574232;574522;580160;591145;597133;598660","+;+;+;+;+;+",4164,"AAEL005289","EOG847JK0","FBpp0074729","FBgn0022774","CG8782","Oat","","","","FBpp0074729-FBpp0078188-FBpp0075543-FBpp0074677","FBgn0022774-FBgn0037186-FBgn0036381-FBgn0036927","CG8782-CG11241-CG8745-CG7433","Oat-CG11241-CG8745-CG7433","0-9e-40-5e-31-1e-19",""
"238","gene734",1,"gene734","supercont1.86;supercont1.86;supercont1.86;supercont1.86;supercont1.86;supercont1.86;supercont1.86;supercont1.86;supercont1.86;supercont1.86","703185;715332;723595;734499;766658;767217;767464;769052;769224;769468","703612;716258;724411;734732;766755;767401;768993;769161;769408;771050","+;+;+;+;+;+;+;+;+;+",6097,"AAEL003402","EOG8MWBX9","FBpp0300565","FBgn0034997","CG3376","CG3376","","","","FBpp0072172-FBpp0085006-FBpp0084990-FBpp0305041","FBgn0034997-FBgn0039769-FBgn0039768-FBgn0044328","CG3376-CG15534-CG15533-CG32052","CG3376-CG15534-CG15533-CG32052","0-1e-93-8e-88-2e-25",""
"239","gene7416",1,"gene7416","supercont1.18;supercont1.18","1231532;1232985","1232924;1234104","+;+",2513,"AAEL000926","EOG8R26KF","FBpp0305020","FBgn0035785","CG8546","ppk26","ppk26","PPK","","FBpp0305020-FBpp0078499-FBpp0080210-FBpp0298009-FBpp0074109-FBpp0071741-FBpp0293869-FBpp0100163","FBgn0035785-FBgn0022981-FBgn0020258-FBgn0052792-FBgn0030795-FBgn0034730-FBgn0053289-FBgn0065108","CG8546-CG1058-CG3478-CG32792-CG4805-CG10972-CG33289-CG34059","ppk26-rpk-ppk-ppk8-ppk28-ppk12-ppk5-ppk16","3e-150-1e-137-2e-98-4e-56-8e-54-8e-52-9e-41-4e-39","orthoDB"
"240","gene749",3,"gene749","supercont1.86;supercont1.86;supercont1.86;supercont1.86;supercont1.86","2058119;2093001;2093260;2106750;2107152","2064786;2093154;2093441;2106988;2108184","-;-;-;-;-",8276,"AAEL003412","EOG8C5G9T","FBpp0305756","FBgn0036556","CG5830","CG5830","","","","FBpp0075276-FBpp0076921-FBpp0087803-FBpp0300408-FBpp0070474-FBpp0072407","FBgn0036556-FBgn0029067-FBgn0033322-FBgn0035426-FBgn0250874-FBgn0035124","CG5830-CG1696-CG8584-CG12078-CG2713-CG12313","CG5830-Dd-CG8584-CG12078-ttm50-ttm2","8e-148-7e-41-3e-28-1e-22-2e-17-5e-17",""
"241","gene7518",6,"gene7518","supercont1.15","3971749","3973919","+",2171,"AAEL000724",NA,NA,NA,NA,NA,"","","","FBpp0288961","FBgn0259199","CG42303","Snup","4.00E-59",""
"242","gene7567",1,"gene7567","supercont1.673;supercont1.673;supercont1.673;supercont1.673;supercont1.673;supercont1.673;supercont1.673;supercont1.673","2375;5821;26289;26627;27145;40151;42361;42765","3317;5849;26486;27088;27271;40342;42665;43144","+;+;+;+;+;+;+;+",2636,"AAEL012266",NA,NA,NA,NA,NA,"","","","FBpp0085074-FBpp0070371-FBpp0073352-FBpp0073845-FBpp0301778-FBpp0070412","FBgn0015032-FBgn0011576-FBgn0030304-FBgn0030615-FBgn0023541-FBgn0005670","CG1438-CG3466-CG11715-CG9081-CG3540-CG3656","Cyp4c3-Cyp4d2-Cyp4g15-Cyp4s3-Cyp4d14-Cyp4d1","2e-166-2e-125-3e-121-3e-115-1e-114-8e-113",""
"243","gene7580",1,"gene7580","supercont1.436;supercont1.436;supercont1.436;supercont1.436;supercont1.436;supercont1.436;supercont1.436;supercont1.436","313481;314851;319844;320130;320444;326648;340816;380133","314787;315820;320058;320375;321509;326781;341564;380490","-;-;-;-;-;-;-;-",5045,"AAEL009895","EOG8KD9BF","FBpp0293663","FBgn0027570","CG9761","Nep2","","","","FBpp0070837-FBpp0078531-FBpp0083344","FBgn0029843-FBgn0027570-FBgn0038818","CG5905-CG9761-CG4058","Nep1-Nep2-Nep4","0-0-2e-157",""
"244","gene7586",8,"gene7586","supercont1.436;supercont1.436;supercont1.436","178872;189659;190805","179011;190741;194052","+;+;+",4471,"AAEL017458","EOG8KM1TT-EOG8KM1TT","FBpp0081774-FBpp0081773","FBgn0037845-FBgn0037846","CG14694-CG6574","CG14694-CG6574","","","","FBpp0081773-FBpp0081774-FBpp0079989","FBgn0037846-FBgn0037845-FBgn0032449","CG6574-CG14694-CG17036","CG6574-CG14694-CG17036","2e-154-1e-144-1e-133",""
"245","gene7708",1,"gene7708","supercont1.1049;supercont1.1049;supercont1.1049;supercont1.1049;supercont1.1049;supercont1.1049","133686;134587;142049;156501;166025;183094","134093;135698;142072;157166;167204;184209","+;+;+;+;+;+",4506,"AAEL014248","EOG81K241","FBpp0085211","FBgn0039882","CG11576","CG11576","","","","FBpp0085211","FBgn0039882","CG11576","CG11576","2.00E-142",""
"246","gene7754",1,"gene7754","supercont1.258;supercont1.258;supercont1.258;supercont1.258","985298;987172;1003118;1041122","985902;987860;1003760;1041561","-;-;-;-",2377,"AAEL007495","EOG8S7NG8","FBpp0083616","FBgn0038957","CG7059","CG7059","","","","FBpp0082089-FBpp0084753-FBpp0083617","FBgn0011270-FBgn0014869-FBgn0038957","CG17645-CG1721-CG7059","Pglym87-Pglym78-CG7059","1e-90-1e-82-3e-72",""
"247","gene7843",4,"gene7843","supercont1.1069;supercont1.1069;supercont1.1069;supercont1.1069;supercont1.1069;supercont1.1069","34361;39361;40354;41900;42351;58229","34383;40293;41803;42323;42527;58257","-;-;-;-;-;-",3036,"AAEL014321","EOG8QC3X1-EOG8QC3X1","FBpp0083833-FBpp0112317","FBgn0051148-FBgn0051414","CG31148-CG31414","CG31148-CG31414","","","","FBpp0112317-FBpp0083833","FBgn0051414-FBgn0051148","CG31414-CG31148","CG31414-CG31148","0-3e-175",""
"248","gene7921",3,"gene7921","supercont1.1366;supercont1.1366;supercont1.1366;supercont1.1366;supercont1.1366;supercont1.1366;supercont1.1366;supercont1.1366","58002;69320;69827;82792;83715;85141;109879;110330","61168;69803;71943;83296;84355;85370;109944;110548","-;-;-;-;-;-;-;-",7429,"AAEL014965","EOG8ZSCTX","FBpp0306419","FBgn0261552","CG42670","ps","","","","FBpp0110326","FBgn0261552","CG42670","ps","0",""
"249","gene7990",1,"gene7990","supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8","2143362;2179439;2192027;2193472;2199581;2199769","2144345;2179705;2193401;2193651;2199706;2201612","+;+;+;+;+;+",4776,"AAEL000471","EOG8STVVV-EOG8STVVV","FBpp0086661-FBpp0086605","FBgn0033913-FBgn0033958","CG8468-CG12858","CG8468-CG12858","","","","FBpp0086661-FBpp0070377-FBpp0072490-FBpp0085473-FBpp0289988","FBgn0033913-FBgn0023549-FBgn0035173-FBgn0033095-FBgn0033955","CG8468-CG3456-CG13907-CG3409-CG12866","CG8468-Mct1-CG13907-CG3409-CG12866","0-6e-76-2e-49-8e-26-4e-20",""
"250","gene7995",7,"gene7995","supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8","3649059;3671176;3686894;3694579;3699159;3699416;3699855","3649358;3672150;3687245;3694789;3699347;3699784;3701218","+;+;+;+;+;+;+",3760,"AAEL000415","EOG8B5RWN","FBpp0073789","FBgn0027601","CG9009","pdgy","","","","FBpp0073789-FBpp0083935-FBpp0082094-FBpp0071489-FBpp0071488-FBpp0087065-FBpp0078711","FBgn0027601-FBgn0039156-FBgn0037996-FBgn0034552-FBgn0034553-FBgn0033733-FBgn0031703","CG9009-CG6178-CG4830-CG17999-CG9993-CG8834-CG12512","pdgy-CG6178-CG4830-CG17999-CG9993-CG8834-CG12512","0-1e-82-2e-47-4e-45-3e-40-1e-39-1e-38",""
"251","gene8067",1,"gene8067","supercont1.3709;supercont1.3709;supercont1.3709","2161;2290;3028","2226;2970;3226","+;+;+",946,"AAEL015606",NA,NA,NA,NA,NA,"","","","FBpp0089010-FBpp0110419-FBpp0075774-FBpp0289733-FBpp0075589","FBgn0036362-FBgn0250907-FBgn0036227-FBgn0259748-FBgn0036361","CG10725-CG18140-CG17826-CG42397-CG10154","CG10725-Cht3-CG17826-CG42397-CG10154","6e-07-7e-07-6e-05-0.002-0.004",""
"252","gene8081",1,"gene8081","supercont1.497;supercont1.497;supercont1.497;supercont1.497;supercont1.497","173126;173590;174354;188288;188657","173363;173793;174787;188593;189237","+;+;+;+;+",1763,"AAEL010697","EOG83NB4M","FBpp0079472","FBgn0040064","CG4600","yip2","","","","FBpp0079472-FBpp0072560-FBpp0071095-FBpp0072135-FBpp0076917","FBgn0040064-FBgn0035203-FBgn0029969-FBgn0025352-FBgn0001565","CG4600-CG9149-CG10932-CG4581-CG1666","yip2-CG9149-CG10932-Thiolase-Hlc","0-2e-94-4e-62-8e-35-0.007",""
"253","gene8087",2,"gene8087","supercont1.1;supercont1.1;supercont1.1","2999015;3005569;3005947","2999578;3005799;3006362","-;-;-",1211,"AAEL000085","EOG8QRKX8","FBpp0070206","FBgn0029573","CG14770","CG14770","","","","FBpp0070206","FBgn0029573","CG14770","CG14770","2.00E-24",""
"254","gene8105",8,"gene8105","supercont1.1;supercont1.1;supercont1.1;supercont1.1;supercont1.1;supercont1.1","4321041;4323042;4332969;4357192;4358722;4359376","4322976;4324059;4333836;4358660;4359316;4359569","-;-;-;-;-;-",6080,"AAEL000006AAEL000025",NA,NA,NA,NA,NA,"","","","FBpp0085878-FBpp0085880","FBgn0034356-FBgn0003067","CG10924-CG17725","CG10924-Pepck","0-0",""
"255","gene8146",1,"gene8146","supercont1.1;supercont1.1;supercont1.1","4412564;4413919;4414581","4413674;4414519;4417832","+;+;+",4964,"AAEL000080","EOG8DRD3S-EOG8DRD3S","FBpp0085878-FBpp0085880","FBgn0034356-FBgn0003067","CG10924-CG17725","CG10924-Pepck","","","","FBpp0085878-FBpp0085880","FBgn0034356-FBgn0003067","CG10924-CG17725","CG10924-Pepck","0-0",""
"256","gene8190",8,"gene8190","supercont1.1188;supercont1.1188","12927;14411","14350;14622","-;-",1636,"AAEL014610","EOG85MQX1-EOG85MQX1-EOG85MQX1","FBpp0082070-FBpp0088127-FBpp0088126","FBgn0038037-FBgn0015038-FBgn0015039","CG11466-CG4485-CG4486","Cyp9f2-Cyp9b1-Cyp9b2","","","","FBpp0082070-FBpp0086933-FBpp0088126-FBpp0088127-FBpp0072228-FBpp0311645-FBpp0087770-FBpp0309923","FBgn0038037-FBgn0033775-FBgn0015039-FBgn0015038-FBgn0015040-FBgn0033302-FBgn0033304-FBgn0031726","CG11466-CG17577-CG4486-CG4485-CG3616-CG8687-CG2397-CG7249","Cyp9f2-Cyp9h1-Cyp9b2-Cyp9b1-Cyp9c1-Cyp6a14-Cyp6a13-Cyp6a16","1e-120-2e-105-3e-103-3e-102-2e-98-6e-86-3e-83-2e-82",""
"257","gene8209",5,"gene8209","supercont1.812;supercont1.812;supercont1.812","306718;337477;340877","307757;340514;343391","+;+;+",6593,"AAEL013249",NA,NA,NA,NA,NA,"","","","FBpp0111817-FBpp0088566-FBpp0306828","FBgn0023213-FBgn0260634-FBgn0010488","CG10811-CG10192-CG3845","eIF4G-eIF4G2-NAT1","7e-59-5e-45-1e-27",""
"258","gene8332",9,"gene8332","supercont1.610;supercont1.610;supercont1.610;supercont1.610;supercont1.610","294957;295922;308711;309857;325442","295581;296180;309794;310837;325924","-;-;-;-;-",3432,"AAEL011764","EOG8Z91MW","FBpp0291497","FBgn0283437","CG42639","PPO1","","","","FBpp0087744-FBpp0291496-FBpp0291497-FBpp0088363-FBpp0073484-FBpp0077690-FBpp0072365-FBpp0075491","FBgn0033367-FBgn0261363-FBgn0283437-FBgn0002565-FBgn0002562-FBgn0002563-FBgn0002564-FBgn0000639","CG8193-CG42640-CG42639-CG6806-CG2559-CG4178-CG6821-CG17285","PPO2-PPO3-PPO1-Lsp2-Lsp1alpha-Lsp1beta-Lsp1gamma-Fbp1","0-0-0-3e-50-7e-38-8e-38-6e-37-3e-07",""
"259","gene8397",6,"gene8397","supercont1.126;supercont1.126;supercont1.126;supercont1.126","2126325;2126420;2127112;2127432","2126367;2127046;2127370;2127910","+;+;+;+",1408,"AAEL004676","EOG8NCQ4W","FBpp0099609","FBgn0061356","CG18003","CG18003","","","","FBpp0099609","FBgn0061356","CG18003","CG18003","6.00E-164",""
"260","gene8473",2,"gene8473","supercont1.628;supercont1.628;supercont1.628;supercont1.628;supercont1.628;supercont1.628","115131;116240;141385;143478;172172;173219","116174;116405;141952;143656;172581;174068","-;-;-;-;-;-",3217,"AAEL011898","EOG8MWBZF","FBpp0079310","FBgn0026718","CG17608","fu12","","","","FBpp0079310-FBpp0073521-FBpp0110147-FBpp0072088","FBgn0026718-FBgn0030421-FBgn0052699-FBgn0034971","CG17608-CG3812-CG32699-CG3209","fu12-CG3812-CG32699-CG3209","5e-91-1e-61-0.002-0.007",""
"261","gene8529",1,"gene8529","supercont1.627;supercont1.627","701757;702665","702292;713224","+;+",11096,"AAEL011892","EOG89KJGN","FBpp0087138","FBgn0033653","CG13192","CG13192","","","","FBpp0087138-FBpp0083581-FBpp0111924","FBgn0033653-FBgn0038927-FBgn0031374","CG13192-CG6015-CG7337","CG13192-CG6015-CG7337","6e-110-7e-05-9e-05",""
