"","internal.gene_id","gr.row","X","Chr","Start","End","Strand","Length","vectorbase.RU","orthoDB.collapsed","flybase.fbpp.collapsed","flybase.fbgn.collapsed","flybase.annot.collapsed","flybase.gene.collapsed","display.name","gene.family","gene.family.specific","dmel.blastx.fbpp","dmel.blastx.fbgn","dmel.blastx.annot","dmel.blastx.gene","dmel.blastx.evalues","reason"
"60","gene12119",1,"gene12119","supercont1.72;supercont1.72","2685602;2686035","2685978;2686893","-;-",1236,"AAEL002948","EOG82C126","FBpp0071283","FBgn0030092","CG8971","fh","","","","FBpp0071283","FBgn0030092","CG8971","fh","4.00E-51",""
"61","gene12120",4,"gene12120","supercont1.72;supercont1.72","2086241;2087322","2086666;2103552","+;+",16657,"AAEL002932",NA,NA,NA,NA,NA,"","","","FBpp0071284","FBgn0030090","CG12664","fend","5.00E-19",""
"62","gene12137",1,"gene12137","supercont1.191;supercont1.191;supercont1.191;supercont1.191;supercont1.191;supercont1.191;supercont1.191","526150;526549;533484;542673;555954;556727;556932","526396;526774;534562;545839;556669;556866;557722","+;+;+;+;+;+;+",6366,"AAEL006145","EOG8K9F3F","FBpp0075498","FBgn0001108","CG9206","Gl","","","","FBpp0075498-FBpp0074744-FBpp0304726","FBgn0001108-FBgn0036882-FBgn0020503","CG9206-CG9279-CG5020","Gl-CG9279-CLIP-190","0-2e-140-1e-18",""
"63","gene12139",1,"gene12139","supercont1.191;supercont1.191;supercont1.191","1312760;1313115;1322050","1313048;1313310;1323161","+;+;+",1597,"AAEL006124","EOG8V9XGK-EOG8V9XGK","FBpp0072407-FBpp0070474","FBgn0035124-FBgn0250874","CG12313-CG2713","ttm2-ttm50","","","","FBpp0070474-FBpp0072407-FBpp0085289-FBpp0075276-FBpp0076921-FBpp0087803-FBpp0300408","FBgn0250874-FBgn0035124-FBgn0032971-FBgn0036556-FBgn0029067-FBgn0033322-FBgn0035426","CG2713-CG12313-CG6691-CG5830-CG1696-CG8584-CG12078","ttm50-ttm2-ttm3-CG5830-Dd-CG8584-CG12078","1e-141-3e-126-8e-102-9e-14-4e-05-9e-05-0.003",""
"64","gene12156",1,"gene12156","supercont1.191;supercont1.191;supercont1.191;supercont1.191","651782;657373;659136;662747","653121;658182;659323;666459","-;-;-;-",6051,"AAEL006155","EOG8D55P9","FBpp0079578","FBgn0032217","CG4972","CG4972","","","","FBpp0079578","FBgn0032217","CG4972","CG4972","2.00E-174",""
"65","gene12157",4,"gene12157","supercont1.191;supercont1.191;supercont1.191","571364;574372;586231","574077;576474;586775","-;-;-",5362,"AAEL018061",NA,NA,NA,NA,NA,"","","","FBpp0073445-FBpp0082516","FBgn0001218-FBgn0266599","CG4147-CG4264","Hsc70-3-Hsc70-4","0-0",""
"66","gene12239",1,"gene12239","supercont1.25;supercont1.25;supercont1.25;supercont1.25;supercont1.25;supercont1.25","1752081;1766522;1767314;1768234;1768839;1769028","1752330;1767253;1767994;1768782;1768961;1771292","+;+;+;+;+;+",4600,"AAEL001200","EOG8XKXZ9","FBpp0080475","FBgn0051739","CG31739","CG31739","","","","FBpp0080475-FBpp0086897-FBpp0071301-FBpp0086205","FBgn0051739-FBgn0002069-FBgn0027084-FBgn0034177","CG31739-CG3821-CG12141-CG6796","CG31739-Aats-asp-Aats-lys-CG6796","0-5e-08-2e-07-3e-06",""
"67","gene12250",4,"gene12250","supercont1.25;supercont1.25;supercont1.25;supercont1.25;supercont1.25","3603660;3604075;3605581;3613160;3614167","3604012;3605515;3609062;3614158;3614563","-;-;-;-;-",6672,"AAEL001206","EOG8RV5GN","FBpp0079914","FBgn0027081","CG5353","Aats-thr","","","","FBpp0079913-FBpp0075425","FBgn0027081-FBgn0036462","CG5353-CG17166","Aats-thr-mRpL39","0-8e-19",""
"68","gene12272",1,"gene12272","supercont1.1028;supercont1.1028;supercont1.1028","97804;98152;106887","97883;98469;108150","+;+;+",1662,"AAEL017419","EOG8P2SV3","FBpp0071903","FBgn0034802","CG3800","CG3800","","","","FBpp0071903","FBgn0034802","CG3800","CG3800","7.00E-45",""
"69","gene12293",4,"gene12293","supercont1.121;supercont1.121;supercont1.121;supercont1.121;supercont1.121;supercont1.121","1849194;1854198;1854696;1860995;1861600;1862091","1853018;1854504;1856530;1861209;1861825;1862290","-;-;-;-;-;-",6608,"AAEL004500","EOG8M94GV","FBpp0085265","FBgn0000559","CG2238","EF2","","","","FBpp0084626-FBpp0085265-FBpp0075148-FBpp0079041-FBpp0099977-FBpp0310632-FBpp0088054","FBgn0039566-FBgn0000559-FBgn0053158-FBgn0263133-FBgn0024182-FBgn0051159-FBgn0033184","CG4849-CG2238-CG33158-CG4567-CG1410-CG31159-CG12736","CG4849-EF2-CG33158-ico-waw-EF-G2-CG12736","0-0-5e-61-2e-21-2e-14-2e-11-0.003",""
"70","gene12300",1,"gene12300","supercont1.121;supercont1.121;supercont1.121;supercont1.121;supercont1.121","1832229;1832989;1833222;1833278;1833301","1832273;1833219;1833275;1833298;1833807","+;+;+;+;+",858,"AAEL004490","EOG8T4GMJ","FBpp0072054","FBgn0034936","CG2970","CG2970","","","","FBpp0072054-FBpp0307689-FBpp0309742-FBpp0074440-FBpp0082027","FBgn0034936-FBgn0250821-FBgn0030992-FBgn0030993-FBgn0051358","CG2970-CG14644-CG33253-CG7635-CG31358","CG2970-CG14644-CG33253-Mec2-CG31358","1e-149-1e-17-1e-17-6e-17-9e-16",""
"71","gene12326",1,"gene12326","supercont1.540;supercont1.540;supercont1.540;supercont1.540;supercont1.540","738764;738865;773213;774507;777545","738815;738986;773264;774865;778104","+;+;+;+;+",1145,"AAEL011087","EOG8QG05R","FBpp0087332","FBgn0033571","CG11979","Rpb5","","","","FBpp0087332","FBgn0033571","CG11979","Rpb5","5.00E-151",""
"72","gene12388",3,"gene12388","supercont1.433;supercont1.433;supercont1.433;supercont1.433","730693;731023;746539;748081","730935;731297;748018;748418","+;+;+;+",2336,"AAEL009859","EOG8BP433","FBpp0087637","FBgn0028473","CG8801","Non1","","","","FBpp0087637-FBpp0079327-FBpp0080855-FBpp0083213-FBpp0087084-FBpp0082163","FBgn0028473-FBgn0032031-FBgn0032818-FBgn0038723-FBgn0010339-FBgn0038106","CG8801-CG13390-CG10628-CG6195-CG8340-CG7488","Non1-CG13390-CG10628-CG6195-128up-CG7488","0-9e-09-6e-08-1e-06-1e-06-0.004",""
"73","gene12414",1,"gene12414","supercont1.325;supercont1.325","956806;958831","958468;959431","+;+",2264,"AAEL008438",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"74","gene12466",1,"gene12466","supercont1.580;supercont1.580;supercont1.580;supercont1.580","630944;640265;671580;672452","631193;640917;672382;672604","-;-;-;-",1859,"AAEL011435","EOG8284S7","FBpp0086116","FBgn0034214","CG6550","CG6550","","","","FBpp0086116-FBpp0081735","FBgn0034214-FBgn0037816","CG6550-CG6345","CG6550-CG6345","0-4e-31",""
"75","gene12551",4,"gene12551","supercont1.1226;supercont1.1226;supercont1.1226;supercont1.1226;supercont1.1226","77993;91428;92333;92716;123009","79462;91860;92696;93140;123198","-;-;-;-;-",2882,"AAEL014702","EOG8BVVKB","FBpp0071302","FBgn0027084","CG12141","Aats-lys","","","","FBpp0071301-FBpp0086897-FBpp0080475-FBpp0304830","FBgn0027084-FBgn0002069-FBgn0051739-FBgn0086443","CG12141-CG3821-CG31739-CG10687","Aats-lys-Aats-asp-CG31739-Aats-asn","0-8e-15-7e-14-3e-07",""
"76","gene12553",1,"gene12553","supercont1.1093;supercont1.1093;supercont1.1093;supercont1.1093;supercont1.1093","208211;208526;209072;209299;210460","208462;209012;209234;210348;210515","-;-;-;-;-",2008,"AAEL014372",NA,NA,NA,NA,NA,"","","","FBpp0084238-FBpp0088587-FBpp0112997-FBpp0084200-FBpp0078912-FBpp0084237-FBpp0084202-FBpp0288494-FBpp0303667","FBgn0039312-FBgn0039313-FBgn0039311-FBgn0051104-FBgn0031801-FBgn0051098-FBgn0039316-FBgn0051370-FBgn0031800","CG10514-CG11892-CG10513-CG31104-CG9498-CG31098-CG11893-CG31370-CG9497","CG10514-CG11892-CG10513-CG31104-CG9498-CG31098-CG11893-CG31370-CG9497","3e-24-6e-21-2e-20-3e-20-5e-20-6e-20-4e-18-3e-17-4e-17",""
"77","gene12570",4,"gene12570","supercont1.309;supercont1.309;supercont1.309","359794;360065;381913","359854;360717;383767","+;+;+",2569,"AAEL008248","EOG8Z65D6","FBpp0078095","FBgn0037135","CG7414","CG7414","","","","FBpp0292337-FBpp0086097","FBgn0037135-FBgn0034237","CG7414-CG4878","CG7414-eIF3-S9","6e-173-2e-06",""
"78","gene12595",1,"gene12595","supercont1.240;supercont1.240;supercont1.240;supercont1.240","589633;593304;625076;625365","593062;597373;625299;625840","-;-;-;-",8200,"AAEL007158","EOG834ZXT","FBpp0080052","FBgn0022069","CG12396","Nnp-1","","","","FBpp0080052","FBgn0022069","CG12396","Nnp-1","2.00E-72",""
"79","gene12634",1,"gene12634","supercont1.1304","111775","112169","+",395,"AAEL014857",NA,NA,NA,NA,NA,"","","","FBpp0291739","FBgn0266084","CG42610","Fhos","1.00E-09",""
"80","gene12658",1,"gene12658","supercont1.216;supercont1.216;supercont1.216;supercont1.216","298074;301191;304219;318535","301130;301404;304893;319588","-;-;-;-",5000,"AAEL006669","EOG8KWNJ3","FBpp0077788","FBgn0003444","CG11561","smo","","","","FBpp0077788-FBpp0074795-FBpp0303135","FBgn0003444-FBgn0016797-FBgn0001085","CG11561-CG9739-CG17697","smo-fz2-fz","0-6e-41-1e-36",""
"81","gene12693",1,"gene12693","supercont1.277;supercont1.277;supercont1.277","557399;557832;558803","557769;558636;559622","+;+;+",1996,"AAEL007738","EOG8G7FQ1","FBpp0303606","FBgn0261112","CG7828","APP-BP1","","","","FBpp0075938-FBpp0082065-FBpp0087583-FBpp0076457","FBgn0261112-FBgn0029512-FBgn0023143-FBgn0029113","CG7828-CG12276-CG1782-CG7528","APP-BP1-Aos1-Uba1-Uba2","0-1e-20-1e-08-5e-08",""
"82","gene12700",1,"gene12700","supercont1.656;supercont1.656;supercont1.656;supercont1.656;supercont1.656;supercont1.656;supercont1.656;supercont1.656","421567;426710;427089;427533;428355;428603;431938;435031","426645;427024;427472;428296;428433;430025;432183;436112","-;-;-;-;-;-;-;-",9372,"AAEL012110","EOG837V56","FBpp0110455","FBgn0058470","CG40470","CG40470","","","","FBpp0110455-FBpp0084751-FBpp0084770-FBpp0084767","FBgn0058470-FBgn0039640-FBgn0051445-FBgn0263236","CG40470-CG14516-CG31445-CG11956","CG40470-CG14516-CG31445-SP1029","0-2e-101-4e-97-9e-95",""
"83","gene1271",1,"gene1271","supercont1.51;supercont1.51;supercont1.51;supercont1.51","1755680;1756173;1768972;1769409","1755894;1757055;1769345;1769976","+;+;+;+",2040,"AAEL002186","EOG8WHCB6","FBpp0080918","FBgn0032873","CG2614","CG2614","","","","FBpp0080918","FBgn0032873","CG2614","CG2614","0",""
"84","gene12738",1,"gene12738","supercont1.44;supercont1.44;supercont1.44","571247;571989;572812","571888;572235;573422","+;+;+",1500,"AAEL001852","EOG8GMXPB","FBpp0112504","FBgn0267976","CG40042","Tim23","","","","FBpp0112504","FBgn0267976","CG40042","Tim23","5.00E-59",""
"85","gene12763",2,"gene12763","supercont1.44;supercont1.44;supercont1.44;supercont1.44;supercont1.44;supercont1.44;supercont1.44;supercont1.44;supercont1.44;supercont1.44;supercont1.44;supercont1.44;supercont1.44","2638652;2663069;2720862;2793430;2815511;2815799;2816005;2816272;2834832;2835035;2848454;2848649;2854444","2639089;2664593;2721072;2793898;2815735;2815929;2816183;2816577;2834964;2835221;2848573;2850708;2855998","+;+;+;+;+;+;+;+;+;+;+;+;+",7539,"AAEL001848","EOG8WQ3T5","FBpp0078371","FBgn0027497","CG1098","Madm","","","","FBpp0078371-FBpp0312580-FBpp0074060-FBpp0306609-FBpp0291675","FBgn0027497-FBgn0037098-FBgn0025743-FBgn0267698-FBgn0036896","CG1098-CG7177-CG18582-CG10295-CG8789","Madm-Wnk-mbt-Pak-wnd","0-6e-35-1e-12-4e-10-1e-09",""
"86","gene12773",1,"gene12773","supercont1.64;supercont1.64;supercont1.64;supercont1.64;supercont1.64;supercont1.64","2593427;2605834;2616177;2628589;2629552;2654901","2605767;2605940;2616969;2628890;2630186;2655103","-;-;-;-;-;-",14381,"AAEL002688","EOG8S1WZR-EOG8S1WZR","FBpp0080657-FBpp0080654","FBgn0027070-FBgn0032713","CG17322-CG17323","CG17322-CG17323","","","","FBpp0080654-FBpp0080655-FBpp0290042-FBpp0308647","FBgn0032713-FBgn0027070-FBgn0027074-FBgn0015663","CG17323-CG17322-CG17324-CG2788","CG17323-CG17322-CG17324-Dot","0-1e-164-8e-143-8e-107",""
"87","gene12779",3,"gene12779","supercont1.64;supercont1.64;supercont1.64;supercont1.64;supercont1.64;supercont1.64;supercont1.64;supercont1.64;supercont1.64","2628927;2666215;2672986;2680685;2681116;2681978;2682204;2696598;2719111","2630118;2666519;2674419;2681052;2681919;2682138;2682305;2699759;2719120","+;+;+;+;+;+;+;+;+",7538,"AAEL002691","EOG812PWS","FBpp0078925","FBgn0031842","CG11098","Tango1","","","","FBpp0078925","FBgn0031842","CG11098","Tango1","1.00E-88",""
"88","gene12856",1,"gene12856","supercont1.269;supercont1.269;supercont1.269;supercont1.269;supercont1.269;supercont1.269;supercont1.269;supercont1.269;supercont1.269;supercont1.269","162822;171108;176198;176346;176706;177015;181349;181664;182055;182480","171040;171325;176279;176634;176968;177690;181600;181880;182252;184014","-;-;-;-;-;-;-;-;-;-",11949,"AAEL017280","EOG8JDKZ7","FBpp0290702","FBgn0261885","CG7467","osa","","","","FBpp0088543-FBpp0071981","FBgn0261885-FBgn0004795","CG7467-CG5403","osa-retn","0-1e-18",""
"89","gene1286",1,"gene1286","supercont1.51;supercont1.51;supercont1.51","2521185;2528327;2534070","2523015;2532889;2534192","-;-;-",6517,"AAEL002206",NA,NA,NA,NA,NA,"","","","FBpp0306871-FBpp0309313","FBgn0264895-FBgn0265597","CG44086-CG44424","RapGAP1-rad","6e-69-2e-60",""
"90","gene12877",4,"gene12877","supercont1.98;supercont1.98;supercont1.98;supercont1.98;supercont1.98;supercont1.98;supercont1.98;supercont1.98;supercont1.98;supercont1.98;supercont1.98","1706149;1707166;1707509;1713974;1714222;1714446;1714775;1715705;1717325;1717507;1719842","1707107;1707455;1708100;1714161;1714383;1714720;1715544;1715749;1717441;1717934;1720040","-;-;-;-;-;-;-;-;-;-;-",4025,"AAEL003829","EOG870X7M","FBpp0086700","FBgn0261276","CG8479","Opa1","","","","FBpp0086699-FBpp0290812","FBgn0261276-FBgn0003392","CG8479-CG18102","Opa1-shi","0-8e-26",""
"91","gene1288",1,"gene1288","supercont1.51;supercont1.51;supercont1.51","2971752;2973278;2973932","2973058;2973849;2975062","+;+;+",3010,"AAEL002190","EOG8MPMFP","FBpp0079479","FBgn0032166","CG4619","CG4619","","","","FBpp0079479","FBgn0032166","CG4619","CG4619","5.00E-68",""
"92","gene12884",1,"gene12884","supercont1.98;supercont1.98;supercont1.98","1723776;1724204;1726166","1724135;1726099;1727181","+;+;+",3272,"AAEL003839","EOG8SN4D6","FBpp0072768","FBgn0035336","CG9004","CG9004","","","","FBpp0072768-FBpp0080638","FBgn0035336-FBgn0086707","CG9004-CG12750","CG9004-ncm","3e-173-5e-09",""
"93","gene12889",1,"gene12889","supercont1.98;supercont1.98;supercont1.98;supercont1.98;supercont1.98","1659874;1661347;1662321;1663009;1663347","1661275;1661689;1662949;1663286;1665441","+;+;+;+;+",4747,"AAEL003822","EOG8BVVK5","FBpp0079488","FBgn0032168","CG13126","CG13126","","","","FBpp0079488","FBgn0032168","CG13126","CG13126","2.00E-141",""
"94","gene12971",1,"gene12971","supercont1.604;supercont1.604;supercont1.604;supercont1.604","185062;198744;201214;236822","185551;200586;201908;240063","-;-;-;-",6270,"AAEL011703","EOG8WT02F","FBpp0087714","FBgn0033373","CG8080","CG8080","","","","FBpp0087714","FBgn0033373","CG8080","CG8080","2.00E-139",""
"95","gene12985",1,"gene12985","supercont1.35;supercont1.35;supercont1.35","1085492;1096383;1096567","1085587;1096507;1096672","+;+;+",327,"AAEL001511",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"96","gene1299",4,"gene1299","supercont1.51;supercont1.51;supercont1.51;supercont1.51","1458899;1460756;1463355;1463839","1460690;1463294;1463775;1466568","-;-;-;-",7482,"AAEL002228","EOG8W1147-EOG8W1147-EOG8W1147","FBpp0307371-FBpp0307370-FBpp0297101","FBgn0283427-FBgn0042627-FBgn0040001","CG3523-CG3524-CG17374","FASN1-FASN2-FASN3","","","","FBpp0077342-FBpp0077343-FBpp0297101-FBpp0078358-FBpp0088031","FBgn0042627-FBgn0283427-FBgn0040001-FBgn0037356-FBgn0033188","CG3524-CG3523-CG17374-CG12170-CG1600","FASN2-FASN1-FASN3-CG12170-Drat","0-0-0-2e-18-0.005",""
"97","gene12994",4,"gene12994","supercont1.35;supercont1.35;supercont1.35;supercont1.35;supercont1.35;supercont1.35;supercont1.35;supercont1.35;supercont1.35;supercont1.35;supercont1.35;supercont1.35","3556217;3557303;3557438;3571630;3572564;3574016;3574473;3594602;3594792;3595096;3595619;3596957","3557243;3557374;3557890;3572379;3573951;3574271;3574923;3594732;3595035;3595398;3596502;3597166","-;-;-;-;-;-;-;-;-;-;-;-",6169,"AAEL001516","EOG8C2M1Q","FBpp0311417","FBgn0033339","CG8266","Sec31","","","","FBpp0087723-FBpp0070654-FBpp0082511-FBpp0084909","FBgn0033339-FBgn0262699-FBgn0263979-FBgn0027518","CG8266-CG3000-CG4236-CG7609","Sec31-rap-Caf1-CG7609","0-1e-09-1e-06-3e-05",""
"98","gene13049",2,"gene13049","supercont1.189;supercont1.189;supercont1.189","2063847;2064593;2065009","2063892;2064949;2065664","+;+;+",1059,"AAEL006106",NA,NA,NA,NA,NA,"AaegObp26","OBP","OBP",NA,NA,NA,NA,NA,"Obp paper"
"99","gene13068",1,"gene13068","supercont1.302;supercont1.302","686925;687533","687039;687762","+;+",345,"AAEL008127","EOG8GMXPZ","FBpp0289669","FBgn0259991","CG42488","CG42488","","","","FBpp0289669","FBgn0259991","CG42488","CG42488","4.00E-40",""
"100","gene13114",1,"gene13114","supercont1.233;supercont1.233;supercont1.233;supercont1.233;supercont1.233;supercont1.233;supercont1.233;supercont1.233;supercont1.233","1470720;1471877;1479147;1479403;1479709;1479935;1480159;1486993;1496979","1471803;1472029;1479328;1479643;1479861;1480029;1480956;1487179;1497316","-;-;-;-;-;-;-;-;-",3231,"AAEL007043","EOG8KSS9T","FBpp0099856","FBgn0026533","CG5935","Dek","","","","FBpp0099858","FBgn0026533","CG5935","Dek","6.00E-31",""
"101","gene13130",1,"gene13130","supercont1.575;supercont1.575;supercont1.575;supercont1.575;supercont1.575;supercont1.575;supercont1.575;supercont1.575;supercont1.575","334264;334599;334877;345723;345872;346186;422874;423079;423305","334539;334814;335050;345808;346116;346301;422924;423241;423448","+;+;+;+;+;+;+;+;+",1471,"AAEL011391","EOG851HGR","FBpp0081263","FBgn0037529","CG2957","mRpS9","","","","FBpp0081263-FBpp0071766","FBgn0037529-FBgn0034743","CG2957-CG4046","mRpS9-RpS16","7e-173-0.001",""
"102","gene13145",1,"gene13145","supercont1.367;supercont1.367;supercont1.367;supercont1.367;supercont1.367;supercont1.367;supercont1.367;supercont1.367","1092988;1095093;1117021;1118074;1126441;1127362;1127516;1145458","1095026;1095456;1117885;1119238;1127300;1127453;1127564;1146228","-;-;-;-;-;-;-;-",6205,"AAEL009073","EOG83XXTS","FBpp0290398","FBgn0261618","CG42551","larp","","","","FBpp0088622-FBpp0072909","FBgn0261618-FBgn0035424","CG42551-CG11505","larp-CG11505","1e-149-2e-10",""
"103","gene13212",1,"gene13212","supercont1.299;supercont1.299;supercont1.299;supercont1.299;supercont1.299;supercont1.299;supercont1.299;supercont1.299;supercont1.299;supercont1.299;supercont1.299","1246327;1280365;1280637;1284872;1285048;1285232;1308409;1317039;1338707;1378155;1388770","1246974;1280577;1280756;1284967;1285179;1285374;1310085;1318026;1338899;1378448;1389073","+;+;+;+;+;+;+;+;+;+;+",4808,"AAEL008071","EOG8MSGQ2","FBpp0075186","FBgn0036614","CG4925","CG4925","","","","FBpp0075186","FBgn0036614","CG4925","CG4925","1.00E-30",""
"104","gene13239",1,"gene13239","supercont1.197;supercont1.197;supercont1.197;supercont1.197;supercont1.197;supercont1.197;supercont1.197","1304333;1336844;1365835;1366243;1367215;1367676;1376415","1305084;1337285;1365896;1367159;1367608;1367827;1379733","+;+;+;+;+;+;+",6038,"AAEL006245","EOG8RJJRZ","FBpp0075945","FBgn0052082","CG32082","CG32082","","","","FBpp0112334-FBpp0291790","FBgn0052082-FBgn0261547","CG32082-CG42665","CG32082-Exn","1e-152-0.003",""
"105","gene13289",1,"gene13289","supercont1.751;supercont1.751;supercont1.751;supercont1.751;supercont1.751;supercont1.751","377009;377360;377641;396958;397303;397973","377298;377576;377805;397240;397907;398192","+;+;+;+;+;+",1780,"AAEL012851","EOG8ZPHM0","FBpp0087323","FBgn0263510","CG6751","nclb","","","","FBpp0087323-FBpp0082511-FBpp0085379-FBpp0077778-FBpp0077715-FBpp0084909","FBgn0263510-FBgn0263979-FBgn0022288-FBgn0031229-FBgn0263933-FBgn0027518","CG6751-CG4236-CG12792-CG3436-CG4063-CG7609","nclb-Caf1-l(2)09851-CG3436-ebi-CG7609","3e-150-8e-08-9e-08-1e-07-6e-07-1e-06",""
"106","gene13314",1,"gene13314","supercont1.503;supercont1.503;supercont1.503","618183;620090;627544","620028;620450;627567","-;-;-",2231,"AAEL010730","EOG81NXBC","FBpp0082112","FBgn0260444","CG18616","Not10","","","","FBpp0082112","FBgn0260444","CG18616","Not10","5.00E-77",""
"107","gene13350",4,"gene13350","supercont1.478;supercont1.478","261254;261451","261381;261601","-;-",279,"AAEL010450","EOG8DFSFD","FBpp0071594","FBgn0027360","CG9878","Tim10","","","","FBpp0071593-FBpp0074536","FBgn0027360-FBgn0027358","CG9878-CG17767","Tim10-Tim9b","1e-38-2e-05",""
"108","gene13421",1,"gene13421","supercont1.54;supercont1.54;supercont1.54;supercont1.54;supercont1.54;supercont1.54;supercont1.54;supercont1.54;supercont1.54;supercont1.54","475784;476969;477178;477378;479665;479910;480586;518017;524746;599989","476896;477114;477308;479600;479846;480510;481125;519691;524757;600191","-;-;-;-;-;-;-;-;-;-",6826,"AAEL002346","EOG8NZXJD","FBpp0088287","FBgn0025741","CG11081","PlexA","","","","FBpp0088246-FBpp0088287-FBpp0075784-FBpp0302962-FBpp0099865","FBgn0025740-FBgn0025741-FBgn0250876-FBgn0011259-FBgn0264273","CG17245-CG11081-CG5661-CG18405-CG33960","PlexB-PlexA-Sema-5c-Sema-1a-Sema-2b","0-0-3e-09-1e-07-4e-07",""
"109","gene13431",1,"gene13431","supercont1.54;supercont1.54;supercont1.54;supercont1.54;supercont1.54;supercont1.54;supercont1.54;supercont1.54;supercont1.54;supercont1.54;supercont1.54;supercont1.54;supercont1.54","1245939;1247053;1247368;1247614;1265372;1265564;1265763;1266043;1266321;1267257;1342194;1359729;1369255","1246995;1247310;1247550;1247733;1265501;1265703;1265977;1266193;1267048;1267448;1342471;1360523;1369704","-;-;-;-;-;-;-;-;-;-;-;-;-",4697,"AAEL018057","EOG84BDSS","FBpp0289571","FBgn0039908","CG11533","Asator","","","","FBpp0289573-FBpp0306615","FBgn0039908-FBgn0002413","CG11533-CG2048","Asator-dco","0-2e-40",""
"110","gene13458",1,"gene13458","supercont1.52;supercont1.52","1186945;1190918","1187117;1193015","+;+",2271,"AAEL002272","EOG8ZGS4F","FBpp0072940","FBgn0027616","CG12076","YT521-B","","","","FBpp0072941-FBpp0084169","FBgn0027616-FBgn0039261","CG12076-CG6422","YT521-B-CG6422","3e-90-2e-12",""
