"","internal.gene_id","gr.row","X","Chr","Start","End","Strand","Length","vectorbase.RU","orthoDB.collapsed","flybase.fbpp.collapsed","flybase.fbgn.collapsed","flybase.annot.collapsed","flybase.gene.collapsed","display.name","gene.family","gene.family.specific","dmel.blastx.fbpp","dmel.blastx.fbgn","dmel.blastx.annot","dmel.blastx.gene","dmel.blastx.evalues","reason"
"224","gene3997",4,"gene3997","supercont1.156;supercont1.156;supercont1.156;supercont1.156;supercont1.156;supercont1.156;supercont1.156;supercont1.156;supercont1.156;supercont1.156;supercont1.156;supercont1.156;supercont1.156;supercont1.156;supercont1.156;supercont1.156;supercont1.156","236672;284542;284989;285601;285743;285962;286128;286580;287159;377624;393603;411222;416396;418312;426029;439173;440646","237824;284699;285535;285683;285902;286073;286463;287098;287259;377697;394245;411930;416415;418729;426883;439691;440859","-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-",6621,"AAEL005442","EOG8H1DM5","FBpp0085115","FBgn0013973","CG1470","Gycbeta100B","","","","FBpp0085115-FBpp0306946-FBpp0084819-FBpp0111769-FBpp0110262","FBgn0013973-FBgn0038295-FBgn0013972-FBgn0010197-FBgn0038435","CG1470-CG4154-CG1912-CG33114-CG14885","Gycbeta100B-Gyc88E-Gycalpha99B-Gyc32E-Gyc-89Da","0-3e-73-2e-60-2e-47-1e-46",""
"225","gene4117",3,"gene4117","supercont1.36","825451","826981","+",1531,"AAEL017133","EOG8DJNN1-EOG8DJNN1-EOG8DJNN1","FBpp0078385-FBpp0078357-FBpp0078356","FBgn0051548-FBgn0037354-FBgn0051549","CG31548-CG12171-CG31549","CG31548-CG12171-CG31549","","","","FBpp0078385-FBpp0078357-FBpp0078356-FBpp0078386-FBpp0070179-FBpp0076882-FBpp0074425","FBgn0051548-FBgn0037354-FBgn0051549-FBgn0051546-FBgn0040349-FBgn0035588-FBgn0030968","CG31548-CG12171-CG31549-CG31546-CG3699-CG10672-CG7322","CG31548-CG12171-CG31549-CG31546-CG3699-CG10672-CG7322","2e-127-3e-106-1e-104-1e-78-5e-71-1e-25-7e-23",""
"226","gene4184",1,"gene4184","supercont1.202;supercont1.202;supercont1.202","445974;446208;446656","446030;446587;448790","+;+;+",2572,"AAEL006377",NA,NA,NA,NA,NA,"","","","FBpp0073218-FBpp0111505-FBpp0305379-FBpp0303573-FBpp0071509-FBpp0085620-FBpp0291294-FBpp0303960","FBgn0035575-FBgn0085397-FBgn0259677-FBgn0264089-FBgn0034602-FBgn0004364-FBgn0034083-FBgn0036995","CG7509-CG34368-CG42346-CG43758-CG15658-CG8896-CG8434-CG5195","CG7509-Fili-CG42346-sli-Lapsyn-18w-lbk-atk","5e-10-2e-06-7e-06-4e-05-6e-05-1e-04-1e-04-1e-04",""
"227","gene4219",4,"gene4219","supercont1.76;supercont1.76;supercont1.76;supercont1.76;supercont1.76;supercont1.76;supercont1.76","332370;344114;363219;418178;455113;468576;490129","334340;344164;363296;418225;455302;468781;492224","+;+;+;+;+;+;+",4640,"AAEL003073","EOG8XH2R9-EOG8XH2R9","FBpp0076762-FBpp0077739","FBgn0005658-FBgn0005660","CG7018-CG2914","Ets65A-Ets21C","","","","FBpp0076763-FBpp0111767-FBpp0084458","FBgn0005658-FBgn0005660-FBgn0004510","CG7018-CG2914-CG6338","Ets65A-Ets21C-Ets97D","8e-128-1e-57-3e-36",""
"228","gene4248",3,"gene4248","supercont1.1783","19565","20931","-",1367,"AAEL015312",NA,NA,NA,NA,NA,"","","","FBpp0073669-FBpp0071697-FBpp0292990-FBpp0086089-FBpp0078464","FBgn0030521-FBgn0034709-FBgn0013770-FBgn0034229-FBgn0260462","CG10992-CG3074-CG6692-CG4847-CG12163","CtsB1-Swim-Cp1-CG4847-CG12163","9e-90-5e-44-2e-18-4e-18-5e-18",""
"229","gene4255",3,"gene4255","supercont1.603;supercont1.603;supercont1.603;supercont1.603","234429;245657;249120;250872","235065;245826;249810;252159","+;+;+;+",2786,"AAEL011686","EOG876NQP","FBpp0086845","FBgn0053138","CG33138","AGBE","","","","FBpp0086845-FBpp0087838-FBpp0087827","FBgn0053138-FBgn0002570-FBgn0033294","CG33138-CG8696-CG8693","AGBE-Mal-A1-Mal-A4","0-0.002-0.006",""
"230","gene4274",3,"gene4274","supercont1.681;supercont1.681;supercont1.681;supercont1.681;supercont1.681;supercont1.681;supercont1.681","227082;228043;228228;228490;285844;287393;287754","227844;228135;228427;228880;286442;287454;287896","-;-;-;-;-;-;-",2251,"AAEL012341",NA,NA,NA,NA,NA,"","","","FBpp0079682-FBpp0079683-FBpp0086532-FBpp0079693-FBpp0082239-FBpp0079684-FBpp0289157","FBgn0032264-FBgn0032265-FBgn0033999-FBgn0051871-FBgn0023495-FBgn0032266-FBgn0032981","CG6113-CG18301-CG8093-CG31871-CG8823-CG18302-CG3635","Lip4-CG18301-CG8093-CG31871-Lip3-CG18302-CG3635","2e-109-2e-103-1e-96-2e-96-2e-94-5e-86-1e-82",""
"231","gene429",1,"gene429","supercont1.161;supercont1.161;supercont1.161;supercont1.161;supercont1.161;supercont1.161;supercont1.161;supercont1.161","183335;216666;233282;234105;249893;263799;264081;264530","183748;217129;234043;234232;250035;264018;264466;265047","+;+;+;+;+;+;+;+",3035,"AAEL005530","EOG8VX4WT","FBpp0077054","FBgn0052499","CG32499","Cda4","","","","FBpp0077054-FBpp0080449-FBpp0112328-FBpp0291540","FBgn0052499-FBgn0032598-FBgn0051973-FBgn0261341","CG32499-CG17905-CG31973-CG8756","Cda4-ChLD3-Cda5-verm","0-7e-103-9e-89-1e-88",""
"232","gene4309",3,"gene4309","supercont1.752;supercont1.752","177561;195919","177770;197166","+;+",1458,"AAEL012865","EOG8C5GB7","FBpp0072839","FBgn0035370","CG1240","Non2","","","","FBpp0072839","FBgn0035370","CG1240","Non2","1.00E-40",""
"233","gene4318",1,"gene4318","supercont1.752;supercont1.752;supercont1.752","269337;272080;274184","269934;274117;275090","+;+;+",3543,"AAEL012863",NA,NA,NA,NA,NA,"","","","FBpp0289819-FBpp0085746-FBpp0078873-FBpp0080882-FBpp0085702-FBpp0070421","FBgn0034428-FBgn0034426-FBgn0031791-FBgn0032839-FBgn0034429-FBgn0040376","CG18606-CG10476-CG9486-CG10659-CG18607-CG13759","CG18606-CG10476-AANATL2-CG10659-CG18607-CG13759","1e-07-5e-07-3e-06-5e-06-4e-05-6e-05",""
"234","gene433",3,"gene433","supercont1.161;supercont1.161","289761;290232","290159;291036","+;+",1204,"AAEL005523","EOG8M94JT-EOG8M94JT","FBpp0073414-FBpp0073415","FBgn0030350-FBgn0030351","CG1844-CG1840","SelG-CG1840","","","",NA,NA,NA,NA,NA,""
"235","gene4359",3,"gene4359","supercont1.477;supercont1.477;supercont1.477","206261;206452;211696","206381;211638;212970","+;+;+",6583,"AAEL010434",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"236","gene439",1,"gene439","supercont1.647;supercont1.647;supercont1.647","29495;31045;31762","30727;31700;32116","-;-;-",2244,"AAEL012037","EOG8X6G0Z-EOG8X6G0Z","FBpp0084970-FBpp0088515","FBgn0039736-FBgn0034275","CG7912-CG5002","CG7912-CG5002","","","","FBpp0088515-FBpp0084970-FBpp0084081-FBpp0085026-FBpp0085041-FBpp0082559","FBgn0034275-FBgn0039736-FBgn0013953-FBgn0039787-FBgn0039789-FBgn0038337","CG5002-CG7912-CG7005-CG9702-CG9717-CG6125","CG5002-CG7912-Esp-CG9702-CG9717-CG6125","3e-165-1e-148-1e-91-5e-85-1e-80-9e-80",""
"237","gene4433",1,"gene4433","supercont1.3487;supercont1.3487","3302;4344","3759;4568","-;-",683,"AAEL015577","EOG8NGKDP","FBpp0073232","FBgn0030234","CG15211","CG15211","","","","FBpp0073232","FBgn0030234","CG15211","CG15211","1.00E-22",""
"238","gene4492",1,"gene4492","supercont1.129;supercont1.129;supercont1.129;supercont1.129;supercont1.129","433141;433418;433642;433916;434126","433363;433579;433851;434062;434826","-;-;-;-;-",1443,"AAEL004755","EOG8SN4F0-EOG8SN4F0-EOG8SN4F0","FBpp0079473-FBpp0079475-FBpp0079474","FBgn0032160-FBgn0032162-FBgn0032161","CG4598-CG4592-CG4594","CG4598-CG4592-CG4594","","","","FBpp0079473-FBpp0079474-FBpp0079475-FBpp0086993-FBpp0086769-FBpp0086132","FBgn0032160-FBgn0032161-FBgn0032162-FBgn0033761-FBgn0033879-FBgn0034191","CG4598-CG4594-CG4592-CG8778-CG6543-CG6984","CG4598-CG4594-CG4592-CG8778-CG6543-CG6984","2e-119-4e-100-3e-84-3e-16-2e-13-6e-12",""
"239","gene4583",1,"gene4583","supercont1.143;supercont1.143;supercont1.143;supercont1.143;supercont1.143;supercont1.143","60451;67738;67892;81787;88075;93319","61755;67830;68281;82039;89020;93355","+;+;+;+;+;+",3024,"AAEL017192","EOG890B1C-EOG890B1C","FBpp0074909-FBpp0300164","FBgn0036768-FBgn0052191","CG7402-CG32191","CG7402-CG32191","","","","FBpp0074909-FBpp0074908-FBpp0300164-FBpp0290455-FBpp0082725","FBgn0036768-FBgn0036765-FBgn0052191-FBgn0033763-FBgn0040271","CG7402-CG7408-CG32191-CG8646-CG6725","CG7402-CG7408-CG32191-CG8646-Sulf1","8e-156-1e-138-4e-135-1e-122-3e-06",""
"240","gene4589",2,"gene4589","supercont1.143;supercont1.143;supercont1.143;supercont1.143;supercont1.143;supercont1.143;supercont1.143;supercont1.143;supercont1.143","93646;94036;107608;109103;115727;120659;130406;131262;131478","94012;94619;108004;109354;116099;123853;131203;131419;132958","+;+;+;+;+;+;+;+;+",7605,"AAEL005134","EOG890B1C-EOG890B1C","FBpp0074909-FBpp0300164","FBgn0036768-FBgn0052191","CG7402-CG32191","CG7402-CG32191","","","","FBpp0074909-FBpp0074908-FBpp0300164-FBpp0290455-FBpp0082725","FBgn0036768-FBgn0036765-FBgn0052191-FBgn0033763-FBgn0040271","CG7402-CG7408-CG32191-CG8646-CG6725","CG7402-CG7408-CG32191-CG8646-Sulf1","1e-176-6e-159-3e-151-6e-149-5e-16",""
"241","gene4671",4,"gene4671","supercont1.466","696046","697711","+",1666,"AAEL017405",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"242","gene4695",3,"gene4695","supercont1.78;supercont1.78;supercont1.78","2067470;2074659;2074830","2068689;2074738;2075611","-;-;-",2082,"AAEL003125","EOG8RV5H4","FBpp0076375","FBgn0035911","CG6638","CG6638","","","","FBpp0076375-FBpp0083227-FBpp0082092-FBpp0076520-FBpp0074843-FBpp0289511-FBpp0078893-FBpp0080759","FBgn0035911-FBgn0038742-FBgn0037999-FBgn0035811-FBgn0036824-FBgn0034432-FBgn0031824-FBgn0032775","CG6638-CG4703-CG4860-CG12262-CG3902-CG7461-CG9547-CG17544","CG6638-Arc42-CG4860-CG12262-CG3902-CG7461-CG9547-CG17544","0-7e-83-2e-80-1e-77-2e-73-2e-56-1e-44-4e-12",""
"243","gene4748",1,"gene4748","supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474","711241;712321;713747;714275;714584;714969;735660","712257;713679;714211;714525;714910;715500;737565","-;-;-;-;-;-;-",5857,"AAEL010382","EOG8ZPHKG-EOG8ZPHKG-EOG8ZPHKG-EOG8ZPHKG","FBpp0082604-FBpp0082605-FBpp0082608-FBpp0311435","FBgn0038350-FBgn0038349-FBgn0267408-FBgn0038348","CG18516-CG6045-CG18522-CG18519","AOX4-AOX3-AOX1-AOX2","","","","FBpp0082604-FBpp0082605-FBpp0082608-FBpp0311435-FBpp0082172","FBgn0038350-FBgn0038349-FBgn0267408-FBgn0038348-FBgn0003308","CG18516-CG6045-CG18522-CG18519-CG7642","AOX4-AOX3-AOX1-AOX2-ry","0-0-0-0-1e-174",""
"244","gene4776",1,"gene4776","supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474","781443;782248;783672;784195;789916;790295;795793;797106;828661","782187;783612;784133;784445;790242;791961;795809;798045;828980","-;-;-;-;-;-;-;-;-",6094,"AAEL010372","EOG8ZPHKG-EOG8ZPHKG-EOG8ZPHKG-EOG8ZPHKG","FBpp0311435-FBpp0082604-FBpp0082605-FBpp0082608","FBgn0038348-FBgn0038350-FBgn0038349-FBgn0267408","CG18519-CG18516-CG6045-CG18522","AOX2-AOX4-AOX3-AOX1","","","","FBpp0082604-FBpp0082605-FBpp0082608-FBpp0311435-FBpp0082172","FBgn0038350-FBgn0038349-FBgn0267408-FBgn0038348-FBgn0003308","CG18516-CG6045-CG18522-CG18519-CG7642","AOX4-AOX3-AOX1-AOX2-ry","0-0-0-0-5e-172",""
"245","gene4782",1,"gene4782","supercont1.1327;supercont1.1327","84606;85337","85277;86487","-;-",1823,"AAEL017061",NA,NA,NA,NA,NA,"","","","FBpp0086585-FBpp0311645-FBpp0085466-FBpp0084553-FBpp0086582-FBpp0289404-FBpp0087770-FBpp0311631","FBgn0013772-FBgn0033302-FBgn0000473-FBgn0039519-FBgn0033978-FBgn0033980-FBgn0033304-FBgn0015714","CG10248-CG8687-CG9438-CG13977-CG10242-CG10245-CG2397-CG10241","Cyp6a8-Cyp6a14-Cyp6a2-Cyp6a18-Cyp6a23-Cyp6a20-Cyp6a13-Cyp6a17","4e-140-2e-135-3e-134-6e-133-3e-132-1e-131-2e-129-3e-127",""
"246","gene4797",3,"gene4797","supercont1.864;supercont1.864;supercont1.864;supercont1.864","397813;398358;398550;406413","398298;398487;399360;407045","-;-;-;-",2060,"AAEL013535","EOG85QM56","FBpp0080583","FBgn0000120","CG5711","Arr1","","","","FBpp0080583-FBpp0085236-FBpp0076326-FBpp0071397","FBgn0000120-FBgn0040206-FBgn0000121-FBgn0052683","CG5711-CG1487-CG5962-CG32683","Arr1-krz-Arr2-CG32683","3e-178-3e-127-5e-114-2e-30",""
"247","gene4807",3,"gene4807","supercont1.667","5342","6582","+",1241,"AAEL012216",NA,NA,NA,NA,NA,"","","","FBpp0073669-FBpp0071697-FBpp0292990-FBpp0086089-FBpp0078464","FBgn0030521-FBgn0034709-FBgn0013770-FBgn0034229-FBgn0260462","CG10992-CG3074-CG6692-CG4847-CG12163","CtsB1-Swim-Cp1-CG4847-CG12163","1e-89-4e-44-2e-18-4e-18-6e-18",""
"248","gene4875",3,"gene4875","supercont1.1192;supercont1.1192","197460;214751","198104;214796","-;-",691,"AAEL014623","EOG8TQQ37","FBpp0086183","FBgn0040743","CG15919","CG15919","","","","FBpp0086183","FBgn0040743","CG15919","CG15919","8.00E-13",""
"249","gene4888",3,"gene4888","supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169","749565;770542;772284;772510;772948;783725;784479;785773;834181;849166;850275;878620;890463","751503;771400;772443;772886;773206;784408;785204;786044;834444;849764;850638;879893;890643","-;-;-;-;-;-;-;-;-;-;-;-;-",7958,"AAEL005666","EOG82C117","FBpp0271771","FBgn0035049","CG4859","Mmp1","","","","FBpp0271771","FBgn0035049","CG4859","Mmp1","0",""
"250","gene4910",3,"gene4910","supercont1.504;supercont1.504;supercont1.504","288970;292491;292719","290358;292567;293007","-;-;-",1755,"AAEL010743","EOG8Z395H","FBpp0079874","FBgn0032393","CG12264","CG12264","","","","FBpp0079874-FBpp0079872-FBpp0076998","FBgn0032393-FBgn0051864-FBgn0002641","CG12264-CG31864-CG1692","CG12264-Qtzl-mal","0-1e-16-8e-04",""
"251","gene4999",3,"gene4999","supercont1.275;supercont1.275;supercont1.275","934836;940040;952472","935826;940402;952923","-;-;-",1806,"AAEL007707","EOG8D55PT","FBpp0079640","FBgn0262782","CG5362","Mdh1","","","","FBpp0079640","FBgn0262782","CG5362","Mdh1","3.00E-167",""
"252","gene5000",3,"gene5000","supercont1.275;supercont1.275;supercont1.275;supercont1.275;supercont1.275;supercont1.275","893614;902253;903315;904463;918191;919200","893801;903255;904399;904666;919132;920640","+;+;+;+;+;+",4863,"AAEL007698","EOG8JMBF1-EOG8JMBF1","FBpp0079755-FBpp0079754","FBgn0004872-FBgn0000146","CG6122-CG6137","piwi-aub","","","","FBpp0079754-FBpp0079755-FBpp0289158-FBpp0086740","FBgn0000146-FBgn0004872-FBgn0250816-FBgn0262739","CG6137-CG6122-CG40300-CG6671","aub-piwi-AGO3-AGO1","0-0-2e-164-4e-36",""
"253","gene5061",3,"gene5061","supercont1.53;supercont1.53;supercont1.53;supercont1.53;supercont1.53;supercont1.53;supercont1.53;supercont1.53","2705473;2707237;2707685;2733927;2783314;2783646;2784098;2791304","2707166;2707629;2708439;2735013;2783584;2784038;2784852;2791544","-;-;-;-;-;-;-;-",5589,"AAEL002295AAEL002307",NA,NA,NA,NA,NA,"","","","FBpp0079596-FBpp0083079-FBpp0303108-FBpp0075570-FBpp0305380-FBpp0303574","FBgn0032235-FBgn0038638-FBgn0010452-FBgn0023095-FBgn0259677-FBgn0264089","CG5096-CG7702-CG11280-CG11282-CG42346-CG43758","CG5096-CG7702-trn-caps-CG42346-sli","1e-100-1e-24-1e-23-3e-23-5e-13-5e-09",""
"254","gene5082",3,"gene5082","supercont1.177;supercont1.177;supercont1.177","185773;186177;186430","186115;186370;186864","+;+;+",972,"AAEL005866","EOG88KV3X-EOG88KV3X","FBpp0087405-FBpp0087881","FBgn0033523-FBgn0033274","CG12895-CG14757","CG12895-CG14757","","","","FBpp0087881-FBpp0087405","FBgn0033274-FBgn0033523","CG14757-CG12895","CG14757-CG12895","3e-49-3e-46",""
"255","gene5224",1,"gene5224","supercont1.716;supercont1.716;supercont1.716","374832;375257;376200","375196;375572;377120","+;+;+",1602,"AAEL012610","EOG8MKR7B","FBpp0072885","FBgn0035372","CG12093","CG12093","","","","FBpp0072885","FBgn0035372","CG12093","CG12093","6.00E-58",""
"256","gene5251",1,"gene5251","supercont1.749;supercont1.749","179170;219138","179459;219616","+;+",769,"AAEL012846",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"257","gene5252",1,"gene5252","supercont1.749;supercont1.749;supercont1.749;supercont1.749;supercont1.749;supercont1.749","254928;259107;259874;261105;261369;276390","254943;259361;260215;261290;261389;276727","+;+;+;+;+;+",1158,"AAEL012849","EOG8W6RMS","FBpp0112169","FBgn0038842","CG5630","hdly","","","","FBpp0083383","FBgn0038842","CG5630","hdly","3.00E-09",""
"258","gene5369",3,"gene5369","supercont1.286;supercont1.286;supercont1.286;supercont1.286","552537;553281;553733;560487","553214;553665;554775;561087","-;-;-;-",2707,"AAEL007842","EOG8GXJCD","FBpp0075947","FBgn0036141","CG6210","wls","","","","FBpp0075947-FBpp0083582","FBgn0036141-FBgn0038926","CG6210-CG13409","wls-CG13409","0-0.004",""
"259","gene5412",1,"gene5412","supercont1.993;supercont1.993","121832;122509","122444;123945","+;+",2050,"AAEL014045",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"260","gene5414",1,"gene5414","supercont1.993;supercont1.993;supercont1.993;supercont1.993","74967;80900;81310;103607","80835;81247;81529;104538","-;-;-;-",7369,"AAEL014044","EOG8G7FPT","FBpp0081672","FBgn0001321","CG6217","knk","","","","FBpp0081672-FBpp0297661-FBpp0296944","FBgn0001321-FBgn0085384-FBgn0262717","CG6217-CG34355-CG43161","knk-CG34355-Skeletor","0-3e-145-4e-83",""
"261","gene5438",1,"gene5438","supercont1.769;supercont1.769;supercont1.769;supercont1.769;supercont1.769;supercont1.769;supercont1.769;supercont1.769;supercont1.769","284407;297947;298754;298931;299296;299462;310204;310559;310783","285754;298630;298869;299234;299396;299709;310493;310723;312869","-;-;-;-;-;-;-;-;-",5343,"AAEL012967","EOG8NS631","FBpp0297720","FBgn0029092","CG11804","ced-6","","","","FBpp0308475-FBpp0290307-FBpp0084091","FBgn0029092-FBgn0039075-FBgn0039249","CG11804-CG4393-CG11168","ced-6-CG4393-CG11168","4e-88-4e-10-4e-07",""
"262","gene5500",3,"gene5500","supercont1.196;supercont1.196;supercont1.196;supercont1.196","440548;461937;462424;463622","447762;462357;462834;464132","-;-;-;-",8558,"AAEL006240","EOG8SR0ND","FBpp0308868","FBgn0030245","CG1637","CG1637","","","","FBpp0073262","FBgn0030245","CG1637","CG1637","0",""
"263","gene552",3,"gene552","supercont1.520;supercont1.520;supercont1.520;supercont1.520;supercont1.520","665991;666581;666903;667304;667849","666520;666842;667236;667597;669124","-;-;-;-;-",2696,"AAEL010919","EOG8Z91MW","FBpp0291497","FBgn0283437","CG42639","PPO1","","","","FBpp0087744-FBpp0291496-FBpp0291497-FBpp0088363-FBpp0072365-FBpp0073484-FBpp0077690-FBpp0075491-FBpp0301841","FBgn0033367-FBgn0261363-FBgn0283437-FBgn0002565-FBgn0002564-FBgn0002562-FBgn0002563-FBgn0000639-FBgn0036782","CG8193-CG42640-CG42639-CG6806-CG6821-CG2559-CG4178-CG17285-CG7320","PPO2-PPO3-PPO1-Lsp2-Lsp1gamma-Lsp1alpha-Lsp1beta-Fbp1-CG7320","0-0-0-1e-45-2e-40-3e-39-5e-38-6e-08-1e-07",""
"264","gene5550",3,"gene5550","supercont1.675;supercont1.675;supercont1.675;supercont1.675;supercont1.675;supercont1.675;supercont1.675","113922;132534;142406;142599;145718;152959;153762","118886;132725;142541;142875;146185;153411;153884","-;-;-;-;-;-;-",6614,"AAEL012287",NA,NA,NA,NA,NA,"","","","FBpp0086445-FBpp0070973-FBpp0087180-FBpp0072148-FBpp0075673","FBgn0034045-FBgn0029932-FBgn0033644-FBgn0034909-FBgn0036316","CG8249-CG4607-CG8234-CG4797-CG10960","CG8249-CG4607-Tret1-2-CG4797-CG10960","1e-128-7e-123-4e-56-4e-50-1e-47",""
"265","gene5567",2,"gene5567","supercont1.605","492013","495803","-",3791,"AAEL011716",NA,NA,NA,NA,NA,"","","","FBpp0303108-FBpp0075570-FBpp0111505-FBpp0087943-FBpp0309591","FBgn0010452-FBgn0023095-FBgn0085397-FBgn0033250-FBgn0034540","CG11280-CG11282-CG34368-CG14762-CG11136","trn-caps-Fili-CG14762-Lrt","9e-162-2e-151-3e-51-3e-25-4e-25",""
"266","gene5603",1,"gene5603","supercont1.805","244953","247460","+",2508,"AAEL013211",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"267","gene57",3,"gene57","supercont1.688;supercont1.688;supercont1.688","245748;258131;259789","246602;258685;261384","+;+;+",3006,"AAEL012387","EOG8M94HP","FBpp0083125","FBgn0038674","CG14285","CG14285","","","","FBpp0083125","FBgn0038674","CG14285","CG14285","3.00E-74",""
"268","gene5705",1,"gene5705","supercont1.232;supercont1.232;supercont1.232;supercont1.232","83090;85186;85490;85970","83329;85433;85907;87759","+;+;+;+",2696,"AAEL007033","EOG8N5ZP9","FBpp0082895","FBgn0038516","CG5840","P5cr-2","","","","FBpp0082895-FBpp0083127","FBgn0038516-FBgn0015781","CG5840-CG6009","P5cr-2-P5cr","2e-116-5e-51",""
"269","gene5716",2,"gene5716","supercont1.450;supercont1.450;supercont1.450;supercont1.450;supercont1.450","713084;713375;724785;726348;726654","713156;713588;726115;726582;727396","+;+;+;+;+",2596,"AAEL010059","EOG83BQD9","FBpp0076284","FBgn0086706","CG5651","pix","","","","FBpp0076284-FBpp0110124-FBpp0300324-FBpp0074708-FBpp0071545-FBpp0076719-FBpp0271768","FBgn0086706-FBgn0083956-FBgn0261998-FBgn0036888-FBgn0034612-FBgn0004513-FBgn0039645","CG5651-CG34120-CG42816-CG9330-CG10505-CG10181-CG11898","pix-CG34120-CG42816-CG9330-CG10505-Mdr65-CG11898","0-1e-10-5e-09-7e-08-1e-07-5e-07-1e-06",""
"270","gene5721",3,"gene5721","supercont1.450;supercont1.450;supercont1.450;supercont1.450;supercont1.450","192435;196560;196952;197207;223096","192471;196882;197130;197388;224512","+;+;+;+;+",2138,"AAEL010054","EOG854CQ8","FBpp0076635","FBgn0002775","CG8631","msl-3","","","","FBpp0076635-FBpp0082579","FBgn0002775-FBgn0027378","CG8631-CG6363","msl-3-MRG15","8e-66-6e-08",""
"271","gene5723",2,"gene5723","supercont1.450;supercont1.450;supercont1.450","690341;690447;692248","690378;691073;693137","+;+;+",1555,"AAEL010057","EOG8897CQ","FBpp0072660","FBgn0011573","CG12019","Cdc37","","","","FBpp0072660","FBgn0011573","CG12019","Cdc37","5.00E-128",""
"272","gene5741",4,"gene5741","supercont1.2104;supercont1.2104","38746;41505","41443;41914","-;-",3108,"AAEL015411","EOG8D55P2","FBpp0073675","FBgn0030512","CG9940","CG9940","","","","FBpp0073675","FBgn0030512","CG9940","CG9940","0",""
"273","gene5870",3,"gene5870","supercont1.155;supercont1.155;supercont1.155","599256;600009;600990","599839;600920;601118","+;+;+",1625,"AAEL005412","EOG8STVWR","FBpp0291143","FBgn0000084","CG9579","AnxB10","","","","FBpp0070024-FBpp0074077-FBpp0307770","FBgn0000084-FBgn0030749-FBgn0000083","CG9579-CG9968-CG5730","AnxB10-AnxB11-AnxB9","9e-115-3e-88-3e-81",""
"274","gene6031",3,"gene6031","supercont1.1120;supercont1.1120;supercont1.1120;supercont1.1120","123957;124204;124389;124647","124095;124295;124563;125241","+;+;+;+",1001,"AAEL014453",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"275","gene6033",3,"gene6033","supercont1.1120;supercont1.1120;supercont1.1120;supercont1.1120","79269;79504;79668;79902","79449;79595;79836;80043","+;+;+;+",584,"AAEL014454",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"276","gene6036",3,"gene6036","supercont1.1120;supercont1.1120;supercont1.1120","187281;213479;226826","187642;213720;235838","+;+;+",9617,"AAEL014456",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"277","gene6101",3,"gene6101","supercont1.34;supercont1.34;supercont1.34;supercont1.34;supercont1.34;supercont1.34;supercont1.34;supercont1.34;supercont1.34;supercont1.34;supercont1.34","2505950;2506570;2506694;2507709;2507972;2508382;2508528;2521442;2521656;2521938;2538927","2506503;2506633;2507058;2507903;2508304;2508457;2509276;2521593;2521871;2522135;2539875","-;-;-;-;-;-;-;-;-;-;-",3851,"AAEL001495","EOG87M4PC-EOG87M4PC","FBpp0077035-FBpp0079724","FBgn0031201-FBgn0032262","CG12446-CG7384","CG12446-CG7384","","","","FBpp0079724-FBpp0077035-FBpp0289652","FBgn0032262-FBgn0031201-FBgn0083945","CG7384-CG12446-CG34109","CG7384-CG12446-CG34109","4e-105-5e-71-2e-64",""
"278","gene6125",1,"gene6125","supercont1.34;supercont1.34","2495171;2496949","2496885;2497476","-;-",2243,"AAEL001485",NA,NA,NA,NA,NA,"","","","FBpp0086191-FBpp0086194-FBpp0086192-FBpp0086193-FBpp0076614","FBgn0034162-FBgn0034165-FBgn0025827-FBgn0046999-FBgn0035734","CG6426-CG6435-CG6421-CG6429-CG14823","CG6426-CG6435-CG6421-CG6429-CG14823","8e-27-1e-24-6e-24-5e-23-1e-14",""
"279","gene6128",2,"gene6128","supercont1.34;supercont1.34;supercont1.34","2207267;2215405;2227054","2207817;2215531;2227941","+;+;+",1566,"AAEL001490","EOG8RZ1S6","FBpp0078714","FBgn0031700","CG14022","CG14022","","","","FBpp0078714-FBpp0080132-FBpp0081311-FBpp0082628","FBgn0031700-FBgn0025115-FBgn0040524-FBgn0038363","CG14022-CG16870-CG11052-CG18505","CG14022-Acyp-CG11052-Acyp2","2e-38-2e-22-4e-20-1e-18",""
