"","vectorbase.RU","internal.gene_id.x","display.name.x","gene.family.x","gene.family.specific.x","fbpp","odb8_og_id","internal.gene_id.y","display.name.y","gene.family.y","gene.family.specific.y","fbgn","annotation_ID","gene_symbol"
"230","AAEL000209","gene9572","","","","FBpp0289140","EOG8C8BJJ","gene9572","","","","FBgn0259241","CG42339","CG42339"
"231","AAEL000210","gene9564","","","","FBpp0075941","EOG8RNF1R","gene9564","","","","FBgn0036135","CG7636","mRpL2"
"232","AAEL000211","gene9587","","","","FBpp0081403","EOG84J5B9","gene9587","","","","FBgn0040532","CG8369","CG8369"
"233","AAEL000213","gene9538","","","","FBpp0078967","EOG8PZMZM","gene9538","","","","FBgn0031860","CG11236","CG11236"
"234","AAEL000214","gene9555","","","","FBpp0303585","EOG8QVG3H","gene9555","","","","FBgn0000257","CG12230","car"
"235","AAEL000215","gene9585","","","","FBpp0076478","EOG8QG05V","gene9585","","","","FBgn0035831","CG8038","CG8038"
"236","AAEL000216","gene9569","","","","FBpp0083731","EOG8K9F3T","gene9569","","","","FBgn0039030","CG6660","CG6660"
"237","AAEL000217","gene9590","","","","FBpp0074540","EOG89GP6Z","gene9590","","","","FBgn0031030","CG14217","Tao"
"238","AAEL000218","gene525","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","AAEL000219","gene530","","","","FBpp0076960","EOG8GQSX4","gene530","","","","FBgn0031143","CG1532","CG1532"
"240","AAEL000221","gene521","","","","FBpp0289888","EOG8WDH4X","gene521","","","","FBgn0260401","CG42517","MED9"
"241","AAEL000222","gene526","","","","FBpp0070860","EOG8JWZ69","gene526","","","","FBgn0029853","CG3781","CG3781"
"242","AAEL000223","gene520","","","","FBpp0084221","EOG8DJNMP","gene520","","","","FBgn0261575","CG11909","tobi"
"243","AAEL000224","gene522","","","","FBpp0087747","EOG8WM7KJ","gene522","","","","FBgn0033363","CG13744","CG13744"
"244","AAEL000225","gene536","","","","FBpp0111472","EOG81NXBG","gene536","","","","FBgn0265011","CG34350","Np"
"245","AAEL000226","gene512","","","","FBpp0081843","EOG8X0QJP","gene512","","","","FBgn0037878","CG6693","CG6693"
"246","AAEL000227","gene546","","","","FBpp0072303","EOG8FN78D","gene546","","","","FBgn0035091","CG3829","CG3829"
"247","AAEL000229","gene523","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","AAEL000230","gene544","","","","FBpp0079325","EOG8JDM07","gene544","","","","FBgn0032033","CG13392","CG13392"
"249","AAEL000231","gene518","","","","FBpp0084123","EOG8R7Z25","gene518","","","","FBgn0039252","CG11771","CG11771"
"250","AAEL000232","gene540","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","AAEL000233","gene537","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","AAEL000234","gene516","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","AAEL000235","gene534","","","","FBpp0072113","EOG80KBQX","gene534","","","","FBgn0034948","CG3825","Gadd34"
"254","AAEL000236","gene517","","","","FBpp0088311","EOG8BK7VP","gene517","","","","FBgn0039937","CG11152","fd102C"
"255","AAEL000237","gene528","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","AAEL000238","gene539","","","","FBpp0290411","EOG879HZQ","gene539","","","","FBgn0033362","CG8172","CG8172"
"257","AAEL000239","gene538","","","","FBpp0291230","EOG8GF65D","gene538","","","","FBgn0016975","CG12473","stnB"
"258","AAEL000240","gene524","","","","FBpp0087999","EOG84QWS9","gene524","","","","FBgn0050493","CG30493","CG30493"
"259","AAEL000241","gene533","","","","FBpp0075833","EOG84XN7P","gene533","","","","FBgn0036184","CG7351","PCID2"
"260","AAEL000242","gene529","","","","FBpp0088599","EOG8TF3B4","gene529","","","","FBgn0003380","CG12348","Sh"
"261","AAEL000243","gene543","","","","FBpp0305379","EOG89GP6T","gene543","","","","FBgn0259677","CG42346","CG42346"
"262","AAEL000244","gene535","","","","FBpp0289204","EOG87DD6N","gene535","","","","FBgn0044872","CG40305","FucTC"
"263","AAEL000245","gene548","","","","FBpp0087998","EOG8XSPGS","gene548","","","","FBgn0033209","CG12107","CG12107"
"264","AAEL000246","gene550","","","","FBpp0303451","EOG8F7R94","gene550","","","","FBgn0024836","CG11895","stan"
"265","AAEL000247","gene532","","","","FBpp0079814","EOG8STVX2","gene532","","","","FBgn0032345","CG14921","CG14921"
"266","AAEL000248","gene541","","","","FBpp0085952","EOG8J407K","gene541","","","","FBgn0027836","CG5729","Dgp-1"
"267","AAEL000249","gene519","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","AAEL000250","gene513","","","","FBpp0293409","EOG8DZ4M4","gene513","","","","FBgn0262477","CG43067","FoxP"
"269","AAEL000251","gene549","","","","FBpp0290833","EOG8G4KFW","gene549","","","","FBgn0016976","CG12500","stnA"
"270","AAEL000252","gene547","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","AAEL000253","gene514","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","AAEL000254","gene542","","","","FBpp0088208","EOG8Q5CFR","gene542","","","","FBgn0042696","CG2380","NfI"
"273","AAEL000255","gene515","","","","FBpp0087862","EOG88WFT1","gene515","","","","FBgn0033266","CG2160","Socs44A"
"274","AAEL000256","gene545","","","","FBpp0072308","EOG8WM7KB","gene545","","","","FBgn0010435","CG2727","emp"
"275","AAEL000257","gene7835","","","","FBpp0086343","EOG8N33DM","gene7835","","","","FBgn0034054","CG8366","CG8366"
"276","AAEL000258","gene7833","","","","FBpp0072168","EOG8P8J95","gene7833","","","","FBgn0034988","CG3362","cN-IIIB"
"277","AAEL000259","gene7805","","","","FBpp0305736","EOG8FFGTK","gene7805","","","","FBgn0003462","CG11793","Sod"
"278","AAEL000260","gene7812","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","AAEL000261","gene7834","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","AAEL000262","gene7825","","","","FBpp0072861","EOG80P6ZG","gene7825","","","","FBgn0035397","CG11486","CG11486"
"281","AAEL000263","gene7804","","","","FBpp0112914","EOG8DBX51","gene7804","","","","FBgn0086655","CG9397","jing"
"282","AAEL000264","gene7811","","","","FBpp0112984","EOG8J9QQ2","gene7811","","","","FBgn0033075","CG12110","Pld"
"283","AAEL000265","gene7824","","","","FBpp0087538","EOG8PVRR4","gene7824","","","","FBgn0011241","CG10536","cbx"
"284","AAEL000265","gene7824","","","","FBpp0085632","EOG8PVRR4","gene7824","","","","FBgn0034483","CG16894","CG16894"
"285","AAEL000266","gene7813","","","","FBpp0073193","EOG88KV3D","gene7813","","","","FBgn0035538","CG18314","DopEcR"
"286","AAEL000267","gene7817","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","AAEL000268","gene7823","","","","FBpp0309076","EOG8K9F46","gene7823","","","","FBgn0034166","CG6472","CG6472"
"288","AAEL000269","gene7795","","","","FBpp0073191","EOG805VT9","gene7795","","","","FBgn0035541","CG15019","CG15019"
"289","AAEL000270","gene7809","","","","FBpp0303270","EOG8V460X","gene7809","","","","FBgn0002787","CG3416","Rpn8"
"290","AAEL000271","gene7799","","","","FBpp0075214","EOG8QJVD5","gene7799","","","","FBgn0263607","CG32155","l(3)72Dp"
"291","AAEL000272","gene7815","","","","FBpp0308546","EOG8XSPGF","gene7815","","","","FBgn0030571","CG14414","CG14414"
"292","AAEL000273","gene7810","","","","FBpp0071578","EOG8R52T8","gene7810","","","","FBgn0034644","CG10082","CG10082"
"293","AAEL000274","gene7830","","","","FBpp0305736","EOG8FFGTK","gene7830","","","","FBgn0003462","CG11793","Sod"
"294","AAEL000276","gene7827","","","","FBpp0071575","EOG8B5RWC","gene7827","","","","FBgn0034641","CG10080","mahj"
"295","AAEL000277","gene7832","","","","FBpp0086193","EOG8BGCNM","gene7832","","","","FBgn0046999","CG6429","CG6429"
"296","AAEL000277","gene7832","","","","FBpp0086192","EOG8BGCNM","gene7832","","","","FBgn0025827","CG6421","CG6421"
"297","AAEL000277","gene7832","","","","FBpp0086191","EOG8BGCNM","gene7832","","","","FBgn0034162","CG6426","CG6426"
"298","AAEL000277","gene7832","","","","FBpp0086194","EOG8BGCNM","gene7832","","","","FBgn0034165","CG6435","CG6435"
"299","AAEL000278","gene7801","","","","FBpp0086806","EOG8H48VK","gene7801","","","","FBgn0033853","CG6145","CG6145"
"300","AAEL000278","gene7801","","","","FBpp0086803","EOG8H48VK","gene7801","","","","FBgn0053156","CG33156","CG33156"
"301","AAEL000279","gene7816","","","","FBpp0081795","EOG84TS18","gene7816","","","","FBgn0051278","CG31278","CG31278"
"302","AAEL000279","gene7816","","","","FBpp0081794","EOG84TS18","gene7816","","","","FBgn0051373","CG31373","CG31373"
"303","AAEL000280","gene7821","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","AAEL000281","gene7831","","","","FBpp0303897","EOG8Q87QF","gene7831","","","","FBgn0264302","CG43780","CG43780"
"305","AAEL000282","gene7836","","","","FBpp0303212","EOG8TF3BM","gene7836","","","","FBgn0035540","CG7452","Syx17"
"306","AAEL000283","gene7819","","","","FBpp0099709","EOG8CG31W","gene7819","","","","FBgn0053532","CG33532","lectin-37Da"
"307","AAEL000284","gene7803","","","","FBpp0077359","EOG8TB73S","gene7803","","","","FBgn0031485","CG9643","CG9643"
"308","AAEL000285","gene7802","","","","FBpp0288891","EOG8STVW0","gene7802","","","","FBgn0259167","CG42272","CG42272"
"309","AAEL000286","gene7798","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","AAEL000287","gene7814","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","AAEL000288","gene7820","","","","FBpp0072405","EOG81G5WK","gene7820","","","","FBgn0027111","CG1221","miple1"
"312","AAEL000288","gene7820","","","","FBpp0305059","EOG81G5WK","gene7820","","","","FBgn0029002","CG18321","miple2"
"313","AAEL000289","gene7808","","","","FBpp0087866","EOG8CVJZZ","gene7808","","","","FBgn0033273","CG2183","Gasz"
"314","AAEL000290","gene7828","","","","FBpp0077839","EOG8CG31F","gene7828","","","","FBgn0024887","CG5649","kin17"
"315","AAEL000291","gene7797","","","","FBpp0085485","EOG8SJ86Q","gene7797","","","","FBgn0262736","CG3161","Vha16-1"
"316","AAEL000292","gene7800","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","AAEL000293","gene7826","","","","FBpp0072419","EOG8030HM","gene7826","","","","FBgn0035121","CG7008","Tudor-SN"
"318","AAEL000294","gene7818","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","AAEL000297","gene7837","","","","FBpp0073762","EOG84F92V","gene7837","","","","FBgn0030572","CG14413","mRpS25"
"320","AAEL000298","gene7793","","","","FBpp0290385","EOG8X6G0T","gene7793","","","","FBgn0034911","CG5549","CG5549"
"321","AAEL000299","gene7822","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","AAEL000300","gene7796","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","AAEL000301","gene7806","","","","FBpp0085482","EOG8B5RWK","gene7806","","","","FBgn0026761","CG3152","Trap1"
"324","AAEL000302","gene14296","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","AAEL000303","gene14267","","","","FBpp0091084","EOG8FXV1P","gene14267","","","","FBgn0053838","CG33838","His2A:CG33838"
"326","AAEL000303","gene14267","","","","FBpp0085249","EOG8FXV1P","gene14267","","","","FBgn0051618","CG31618","His2A:CG31618"
"327","AAEL000303","gene14267","","","","FBpp0091105","EOG8FXV1P","gene14267","","","","FBgn0053859","CG33859","His2A:CG33859"
"328","AAEL000303","gene14267","","","","FBpp0091096","EOG8FXV1P","gene14267","","","","FBgn0053850","CG33850","His2A:CG33850"
"329","AAEL000303","gene14267","","","","FBpp0091099","EOG8FXV1P","gene14267","","","","FBgn0053853","CG33853","His2A:CG33853"
"330","AAEL000303","gene14267","","","","FBpp0091055","EOG8FXV1P","gene14267","","","","FBgn0053808","CG33808","His2A:CG33808"
"331","AAEL000303","gene14267","","","","FBpp0091075","EOG8FXV1P","gene14267","","","","FBgn0053829","CG33829","His2A:CG33829"
"332","AAEL000303","gene14267","","","","FBpp0091102","EOG8FXV1P","gene14267","","","","FBgn0053856","CG33856","His2A:CG33856"
"333","AAEL000303","gene14267","","","","FBpp0091069","EOG8FXV1P","gene14267","","","","FBgn0053823","CG33823","His2A:CG33823"
"334","AAEL000303","gene14267","","","","FBpp0091078","EOG8FXV1P","gene14267","","","","FBgn0053832","CG33832","His2A:CG33832"
"335","AAEL000303","gene14267","","","","FBpp0091093","EOG8FXV1P","gene14267","","","","FBgn0053847","CG33847","His2A:CG33847"
"336","AAEL000303","gene14267","","","","FBpp0091090","EOG8FXV1P","gene14267","","","","FBgn0053844","CG33844","His2A:CG33844"
"337","AAEL000303","gene14267","","","","FBpp0091081","EOG8FXV1P","gene14267","","","","FBgn0053835","CG33835","His2A:CG33835"
"338","AAEL000303","gene14267","","","","FBpp0091108","EOG8FXV1P","gene14267","","","","FBgn0053862","CG33862","His2A:CG33862"
"339","AAEL000303","gene14267","","","","FBpp0091063","EOG8FXV1P","gene14267","","","","FBgn0053817","CG33817","His2A:CG33817"
"340","AAEL000303","gene14267","","","","FBpp0091072","EOG8FXV1P","gene14267","","","","FBgn0053826","CG33826","His2A:CG33826"
"341","AAEL000303","gene14267","","","","FBpp0091087","EOG8FXV1P","gene14267","","","","FBgn0053841","CG33841","His2A:CG33841"
"342","AAEL000303","gene14267","","","","FBpp0091066","EOG8FXV1P","gene14267","","","","FBgn0053820","CG33820","His2A:CG33820"
"343","AAEL000303","gene14267","","","","FBpp0091060","EOG8FXV1P","gene14267","","","","FBgn0053814","CG33814","His2A:CG33814"
"344","AAEL000303","gene14267","","","","FBpp0084434","EOG8FXV1P","gene14267","","","","FBgn0001197","CG5499","His2Av"
"345","AAEL000303","gene14267","","","","FBpp0091111","EOG8FXV1P","gene14267","","","","FBgn0053865","CG33865","His2A:CG33865"
"346","AAEL000304","gene14312","","","","FBpp0080762","EOG883GXF","gene14312","","","","FBgn0032774","CG17549","CG17549"
"347","AAEL000305","gene14306","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","AAEL000306","gene14324","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","AAEL000307","gene14281","","","","FBpp0288420","EOG8WDH2W","gene14281","","","","FBgn0035581","CG17150","CG17150"
"350","AAEL000307","gene14281","","","","FBpp0293284","EOG8WDH2W","gene14281","","","","FBgn0013810","CG5526","Dhc36C"
"351","AAEL000308","gene14335","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","AAEL000309","gene14333","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","AAEL000310","gene14337","","","","FBpp0072815","EOG85QM4K","gene14337","","","","FBgn0035360","CG1246","CG1246"
"354","AAEL000311","gene14336","","","","FBpp0080763","EOG82JRGW","gene14336","","","","FBgn0032773","CG15825","fon"
"355","AAEL000312","gene14332","","","","FBpp0080740","EOG8VQDFM","gene14332","","","","FBgn0032772","CG17350","CG17350"
"356","AAEL000313","gene14338","","","","FBpp0078065","EOG83XXV9","gene14338","","","","FBgn0037065","CG12974","CG12974"
"357","AAEL000314","gene14295","","","","FBpp0077954","EOG8CJZ81","gene14295","","","","FBgn0037057","CG10512","CG10512"
"358","AAEL000315","gene14287","","","","FBpp0080735","EOG873SGM","gene14287","","","","FBgn0010309","CG10739","pigeon"
"359","AAEL000316","gene14313","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","AAEL000317","gene14303","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","AAEL000318","gene14272","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","AAEL000319","gene14276","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","AAEL000320","gene14310","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","AAEL000321","gene14288","","","","FBpp0078067","EOG805VRJ","gene14288","","","","FBgn0012034","CG9390","AcCoAS"
"365","AAEL000322","gene14311","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","AAEL000323","gene14305","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","AAEL000324","gene14319","","","","FBpp0303242","EOG8G7FQ3","gene14319","","","","FBgn0015380","CG17348","drl"
"368","AAEL000324","gene14319","","","","FBpp0080765","EOG8G7FQ3","gene14319","","","","FBgn0024245","CG17559","dnt"
"369","AAEL000325","gene14261","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","AAEL000326","gene14308","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","AAEL000327","gene14322","","","","FBpp0077963","EOG8B01DZ","gene14322","","","","FBgn0004865","CG18023","Eip78C"
"372","AAEL000328","gene14286","","","","FBpp0088031","EOG8BS0BH","gene14286","","","","FBgn0033188","CG1600","Drat"
"373","AAEL000329","gene14318","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","AAEL000330","gene14292","","","","FBpp0077965","EOG84J5B0","gene14292","","","","FBgn0037061","CG12975","CG12975"
"375","AAEL000331","gene14277","","","","FBpp0080547","EOG8MD0R0","gene14277","","","","FBgn0032646","CG6412","CG6412"
"376","AAEL000332","gene14291","","","","FBpp0080537","EOG8XH2RC","gene14291","","","","FBgn0032644","CG5131","CG5131"
"377","AAEL000333","gene14260","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","AAEL000334","gene14289","","","","FBpp0297295","EOG8WDH33","gene14289","","","","FBgn0003187","CG6433","qua"
"379","AAEL000335","gene14323","","","","FBpp0078733","EOG89GP7B","gene14323","","","","FBgn0002525","CG6944","Lam"
"380","AAEL000335","gene14323","","","","FBpp0305369","EOG89GP7B","gene14323","","","","FBgn0010397","CG10119","LamC"
"381","AAEL000336","gene14329","","","","FBpp0078601","EOG8TXFHG","gene14329","","","","FBgn0037213","CG12581","CG12581"
"382","AAEL000337","gene14327","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","AAEL000338","gene14278","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","AAEL000339","gene14290","","","","FBpp0080754","EOG8F4W38","gene14290","","","","FBgn0041789","CG31794","Pax"
"385","AAEL000340","gene14317","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","AAEL000341","gene14300","","","","FBpp0080539","EOG8DBX66","gene14300","","","","FBgn0032651","CG5545","Oli"
"387","AAEL000343","gene14330","","","","FBpp0087125","EOG8X0QHN","gene14330","","","","FBgn0027504","CG8878","CG8878"
"388","AAEL000344","gene14320","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","AAEL000345","gene14334","","","","FBpp0071559","EOG8K6JVJ","gene14334","","","","FBgn0034590","CG30388","Magi"
"390","AAEL000346","gene14314","","","","FBpp0083918","EOG8WM7KD","gene14314","","","","FBgn0039141","CG5977","spas"
"391","AAEL000347","gene14282","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","AAEL000348","gene14263","","","","FBpp0077972","EOG82VC83","gene14263","","","","FBgn0053054","CG33054","CG33054"
"393","AAEL000348","gene14263","","","","FBpp0111371","EOG82VC83","gene14263","","","","FBgn0085290","CG34261","CG34261"
"394","AAEL000350","gene14294","","","","FBpp0071242","EOG8NP9WN","gene14294","","","","FBgn0030103","CG12665","Obp8a"
"395","AAEL000351","gene14299","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","AAEL000352","gene14269","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","AAEL000353","gene14326","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","AAEL000354","gene14262","","","","FBpp0303517","EOG8F20V6","gene14262","","","","FBgn0031417","CG3597","CG3597"
"399","AAEL000354","gene14262","","","","FBpp0077468","EOG8F20V6","gene14262","","","","FBgn0031418","CG3609","CG3609"
"400","AAEL000354","gene14262","","","","FBpp0080485","EOG8F20V6","gene14262","","","","FBgn0032609","CG13280","CG13280"
"401","AAEL000356","gene14280","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","AAEL000357","gene14274","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","AAEL000358","gene14298","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","AAEL000359","gene14328","","","","FBpp0073576","EOG85F0GB","gene14328","","","","FBgn0030449","CG4349","Fer3HCH"
"405","AAEL000360","gene14285","","","","FBpp0072661","EOG8S4S75","gene14285","","","","FBgn0035273","CG12020","CG12020"
"406","AAEL000361","gene14283","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","AAEL000362","gene14279","","","","FBpp0298376","EOG8GF65T","gene14279","","","","FBgn0037060","CG10508","CG10508"
"408","AAEL000363","gene14271","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","AAEL000364","gene14265","","","","FBpp0078066","EOG8GTP5N","gene14265","","","","FBgn0027945","CG7758","ppl"
"410","AAEL000366","gene14301","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","AAEL000367","gene14309","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","AAEL000369","gene14275","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","AAEL000370","gene14331","","","","FBpp0080757","EOG8DFSCZ","gene14331","","","","FBgn0032775","CG17544","CG17544"
"414","AAEL000371","gene14304","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","AAEL000372","gene14264","","","","FBpp0078071","EOG886C4S","gene14264","","","","FBgn0037063","CG9391","CG9391"
"416","AAEL000373","gene14270","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","AAEL000374","gene14284","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","AAEL000375","gene14315","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","AAEL000377","gene14293","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","AAEL000378","gene14325","","","","FBpp0077962","EOG8KSS9J","gene14325","","","","FBgn0028427","CG10504","Ilk"
"421","AAEL000379","gene14307","","","","FBpp0288846","EOG8BZQW1","gene14307","","","","FBgn0266569","CG42259","CG42259"
"422","AAEL000380","gene14258","","","","FBpp0075650","EOG8NCQ56","gene14258","","","","FBgn0052109","CG32109","CG32109"
"423","AAEL000381","gene14266","","","","FBpp0078104","EOG8FN78R","gene14266","","","","FBgn0037130","CG7152","Syn1"
"424","AAEL000382","gene14316","","","","FBpp0080544","EOG8H1DM4","gene14316","","","","FBgn0032649","CG15145","CG15145"
"425","AAEL000382","gene14316","","","","FBpp0292669","EOG8H1DM4","gene14316","","","","FBgn0032648","CG15144","CG15144"
"426","AAEL000382","gene14316","","","","FBpp0080546","EOG8H1DM4","gene14316","","","","FBgn0032647","CG15143","CG15143"
"427","AAEL000383","gene3114","","","","FBpp0070606","EOG8T1MCC","gene3114","","","","FBgn0000221","CG4934","brn"
"428","AAEL000384","gene3107","prt","vesicular_reuptake transporter","vesicular/reuptake transporter","FBpp0112259","EOG8ZW82C","gene3107","prt","vesicular_reuptake transporter","vesicular/reuptake transporter","FBgn0043005","CG10251","prt"
